time_fs,pop_1,pop_2,pop_3,coherence
2.304609218436873448e+02,4.579325060967945893e-01,1.144745989688409210e-01,4.275928949343649199e-01,1.785407227400091168e+00
2.314629258517033747e+02,4.178855635352471953e-01,2.933510252653326322e-01,2.887634111994206165e-01,1.977097268136287056e+00
2.324649298597194047e+02,5.486972467846386037e-01,4.294096257901016123e-01,2.189312742526005121e-02,1.383929260186828936e+00
2.334669338677354347e+02,7.520865469176674090e-01,1.105982475407610161e-01,1.373152055415720607e-01,1.466008693753425352e+00
2.344689378757514646e+02,6.843683653624568208e-01,2.778353394534154031e-02,2.878481006922022356e-01,1.342320979093046818e+00
2.354709418837675230e+02,5.850106410293970383e-01,5.277479288646709510e-02,3.622145660841362136e-01,1.548589303438070441e+00
2.364729458917835530e+02,5.597767005520667416e-01,2.054366285624640853e-01,2.347866708854697837e-01,1.842533091912963217e+00
2.374749498997995829e+02,5.094237486721407970e-01,4.684864515681772534e-01,2.208979975968229301e-02,1.392671756578319098e+00
2.384769539078156129e+02,5.788663856429219212e-01,2.210470493932610303e-01,2.000865649638176869e-01,1.816689108925897633e+00
2.394789579158316428e+02,6.013188646424798556e-01,4.610339650279375590e-02,3.525777388547270408e-01,1.508888444109151905e+00
2.404809619238476728e+02,6.641253196138507953e-01,3.190799363160735924e-02,3.039666867545426365e-01,1.386711903210708030e+00
2.414829659318637027e+02,7.331325972770662558e-01,9.987784685363951254e-02,1.669895558692948978e-01,1.499275630932222825e+00
2.424849699398797327e+02,5.564570407228911497e-01,4.256298880114233740e-01,1.791307126568585095e-02,1.347647160963136415e+00
2.434869739478957626e+02,4.371002926358042440e-01,3.117878283128859840e-01,2.511118790513099386e-01,1.960553484991455875e+00
2.444889779559117926e+02,4.692253368818367076e-01,1.069498408807758455e-01,4.238248222373878216e-01,1.765736657981985314e+00
2.454909819639278226e+02,6.670122276972930697e-01,6.864164594940695696e-02,2.643461263533006256e-01,1.537170133754611534e+00
2.464929859719438525e+02,8.800284162596737625e-01,2.053762591151554392e-02,9.943395782881127298e-02,9.508808067975446088e-01
2.474949899799598825e+02,6.711294670167721188e-01,3.161732625614606107e-01,1.269727042176772326e-02,1.232633478238765790e+00
2.484969939879759124e+02,3.703920774207680733e-01,3.479716075143958753e-01,2.816363150648362179e-01,1.990076677698456864e+00
2.494989979959919708e+02,3.387605803114557279e-01,1.769030818568474717e-01,4.843363378316971057e-01,1.885149132877248057e+00
2.505010020040080008e+02,5.991906191595310904e-01,1.550846702906873154e-01,2.457247105497820661e-01,1.767525781395692386e+00
2.515030060120240307e+02,9.510966138133656322e-01,3.205762065726336721e-03,4.569762412090887238e-02,5.515973331222826515e-01
2.525050100200400607e+02,8.057877433187455862e-01,1.791943333197456023e-01,1.501792336150957821e-02,1.083744103105007017e+00
2.535070140280560906e+02,3.910131769238661681e-01,3.178463639041616551e-01,2.911404591719726764e-01,1.988277302129309643e+00
2.545090180360721206e+02,2.617998434607974878e-01,2.206731965394371775e-01,5.175269599997658343e-01,1.892774806498019879e+00
2.555110220440881506e+02,4.976855182197390537e-01,2.609517799598732868e-01,2.413627018203880203e-01,1.915861813689229809e+00
2.565130260521041805e+02,9.251827094800848528e-01,6.084595545831005675e-02,1.397133506160597519e-02,7.602239456871444645e-01
2.575150300601202389e+02,9.029658218634923905e-01,6.251105331608503013e-02,3.452312482042337732e-02,9.211934799581555922e-01
2.585170340681362404e+02,4.759743721551261131e-01,2.364224811764729928e-01,2.876031466684013660e-01,1.932410852847768590e+00
2.595190380761522988e+02,2.700034239149108894e-01,2.165975950787598081e-01,5.133989810063296355e-01,1.895230401533501086e+00
2.605210420841683003e+02,4.156364516669278086e-01,3.454303242104000971e-01,2.389332241226724551e-01,1.962666793904945362e+00
2.615230460921843587e+02,8.178027642557896826e-01,1.776117711333663196e-01,4.585464610844441034e-03,9.417883329868441677e-01
2.625250501002003602e+02,9.185244009960490397e-01,4.476159023032954404e-03,7.699943998091848818e-02,6.972581869271563537e-01
2.635270541082164186e+02,5.774279391473475798e-01,1.382924491659660027e-01,2.842796116866869172e-01,1.772033532680014289e+00
2.645290581162324202e+02,3.616958469135622134e-01,1.661399645187921770e-01,4.721641885676459705e-01,1.876946172281312997e+00
2.655310621242484785e+02,4.000557839037516272e-01,3.738844391294370850e-01,2.260597769668114820e-01,1.956398179245169455e+00
2.665330661322644801e+02,6.749295910186088321e-01,3.141840786677576047e-01,1.088633031363397258e-02,1.209384426201909557e+00
2.675350701402805385e+02,8.394162874541213348e-01,1.975544559433182329e-02,1.408282669515475705e-01,1.050685958900444694e+00
2.685370741482965400e+02,6.430425638326500160e-01,6.275595265578544357e-02,2.942014835115652205e-01,1.543432212629856304e+00
2.695390781563125984e+02,5.024360460168526554e-01,9.339569843652348324e-02,4.041682555466243887e-01,1.723082870719806925e+00
2.705410821643285999e+02,4.718370457280161023e-01,3.325543701420141107e-01,1.956085841299702865e-01,1.909944084546912446e+00
2.715430861723446583e+02,5.545723386304469704e-01,4.224532601625480277e-01,2.297440120700538699e-02,1.390837332687477224e+00
2.725450901803607167e+02,6.889294311871365650e-01,9.463196502431939217e-02,2.164386037885445424e-01,1.569193658527908930e+00
2.735470941883767182e+02,6.379555977527403554e-01,3.748083640291228341e-02,3.245635658443479787e-01,1.439924328794133013e+00
2.745490981963927766e+02,6.390586032243864567e-01,3.478314130206850568e-02,3.261582554735455997e-01,1.424300276461600845e+00
2.755511022044087781e+02,6.162395843095331838e-01,2.351271422578473380e-01,1.486332734326199223e-01,1.740475816690663979e+00
2.765531062124248365e+02,5.035624311615468640e-01,4.638085610502550304e-01,3.262900778819835534e-02,1.468956227394164982e+00
2.775551102204408380e+02,5.173448972913942123e-01,1.935251433405301980e-01,2.891299593680761171e-01,1.879435351190124059e+00
2.785571142284568964e+02,5.593042478669301154e-01,6.743837712924581618e-02,3.732573750038246652e-01,1.619553243552853461e+00
2.795591182364728979e+02,7.214393918626245128e-01,2.320556995222737562e-02,2.553550381851487083e-01,1.271158390954593598e+00
2.805611222444889563e+02,7.878385847305340306e-01,1.182944191806500067e-01,9.386699608881635126e-02,1.365196349698399647e+00
2.815631262525049578e+02,5.389061937582521056e-01,4.238275137611967058e-01,3.726629248055149390e-02,1.490612538817638111e+00
2.825651302605210162e+02,3.818562444890865604e-01,2.739142196335440649e-01,3.442295358773697078e-01,1.986067309029898587e+00
2.835671342685370178e+02,4.374075358645965195e-01,1.335978242815629435e-01,4.289946398538409533e-01,1.828636621290934849e+00
2.845691382765530761e+02,7.230593015809050339e-01,7.331310964323115020e-02,2.036275887758645098e-01,1.472265690646530789e+00
2.855711422845691345e+02,9.280493271292388213e-01,2.786835334614472942e-02,4.408231952461722641e-02,7.962680255042366984e-01
2.865731462925851361e+02,6.412179564654816311e-01,3.175787513433309117e-01,4.120329219118789438e-02,1.456391867742315105e+00
2.875751503006011944e+02,3.239283677811709006e-01,3.035291412994242100e-01,3.725424909194051670e-01,1.994437929409051957e+00
2.885771543086171960e+02,3.231551986575685875e-01,2.017882792791609869e-01,4.750565220632709806e-01,1.913573691495418672e+00
2.895791583166332543e+02,6.519092503125475391e-01,1.741045895166745128e-01,1.739861601707783645e-01,1.695454297707288838e+00
2.905811623246492559e+02,9.882042314189347643e-01,8.876728598472237441e-04,1.090809572121871282e-02,2.731066734572732968e-01
2.915831663326653143e+02,7.628558502632496463e-01,1.834916775698517966e-01,5.365247216689921633e-02,1.351332470047596601e+00
2.925851703406813158e+02,3.532712565571269892e-01,2.728554922128163529e-01,3.738732512300570465e-01,1.986584461733313045e+00
2.935871743486973742e+02,2.668158915203095449e-01,2.379157726110399940e-01,4.952683358686507664e-01,1.917473698939145654e+00
2.945891783567133757e+02,5.472115320304374864e-01,2.921342288962955891e-01,1.606542390732674241e-01,1.825925302186609978e+00
2.955911823647294341e+02,9.488718739809345326e-01,5.083828811843507656e-02,2.898379006310562614e-04,4.801122699639550628e-01
2.965931863727454356e+02,8.474321300780157662e-01,6.829847695550626818e-02,8.426939296647843747e-02,1.167350616568529897e+00
2.975951903807614940e+02,4.448695760885378325e-01,1.980054423325431079e-01,3.571249815789196425e-01,1.922605009705759205e+00
2.985971943887774955e+02,2.969946307396298391e-01,2.230940320787878073e-01,4.799113371815828533e-01,1.924294192215217025e+00
2.995991983967935539e+02,4.632260915197087825e-01,3.842362304030532694e-01,1.525376780772383090e-01,1.859602027869870611e+00
3.006012024048096123e+02,8.275960971751380457e-01,1.619348443922196124e-01,1.046905843264288490e-02,1.000676702687789410e+00
3.016032064128256138e+02,8.527764587469888191e-01,9.083375699955532206e-03,1.381401655530562766e-01,9.333173608604597993e-01
3.026052104208416722e+02,5.501639930631183617e-01,1.129988904745261452e-01,3.368371164623560343e-01,1.749826833629279266e+00
3.036072144288576737e+02,4.084120109007777777e-01,1.622878759231044521e-01,4.293001131761182698e-01,1.880253223613580493e+00
3.046092184368737321e+02,4.467029701850047108e-01,4.147306716969919593e-01,1.385663581180035242e-01,1.837874807868206339e+00
3.056112224448897337e+02,6.719015082809403072e-01,2.948242867891334162e-01,3.327420492992662349e-02,1.387288932790148310e+00
3.066132264529057920e+02,7.680570183788960614e-01,1.956338147941346847e-02,2.123796001416910495e-01,1.181837389961825968e+00
3.076152304609217936e+02,6.177071968542514613e-01,5.483895099868084377e-02,3.274538521470684027e-01,1.535599293765794293e+00
3.086172344689378519e+02,5.635688109723676620e-01,8.276116346490294817e-02,3.536700255627301392e-01,1.667003297008748053e+00
3.096192384769538535e+02,5.171722236516348437e-01,3.701492283682443762e-01,1.126785479801213213e-01,1.766307529204910187e+00
3.106212424849699119e+02,5.403662214817918086e-01,4.015198677489767443e-01,5.811391076923170390e-02,1.591521354707241764e+00
3.116232464929859134e+02,6.181632922447727330e-01,8.594693966567353016e-02,2.958897680895544169e-01,1.635291853363793235e+00
3.126252505010019718e+02,6.147700564352883701e-01,4.768099344786306398e-02,3.375489501168489892e-01,1.507225693984945103e+00
3.136272545090180301e+02,7.076728403122276578e-01,2.286049767279790812e-02,2.694666620149750447e-01,1.284727766808104077e+00
3.146292585170340317e+02,6.581508752954449148e-01,2.654221747609054605e-01,7.642694994364993000e-02,1.569322476664952504e+00
3.156312625250500901e+02,4.793863895972467759e-01,4.436893721233722276e-01,7.692423827938124625e-02,1.675938675598047656e+00
3.166332665330660916e+02,4.536446240008457642e-01,1.738063386904361018e-01,3.725490373087186891e-01,1.892721604871967500e+00
3.176352705410821500e+02,5.410167072996288073e-01,9.270113192508605549e-02,3.662821607752855813e-01,1.706747128414179304e+00
3.186372745490981515e+02,7.907631700269820429e-01,1.570844786922954289e-02,1.935283821037891150e-01,1.115572025289037095e+00
3.196392785571142099e+02,8.229373361138279108e-01,1.388513502370188057e-01,3.821131364915374834e-02,1.176403012655778735e+00
3.206412825651302114e+02,5.049913538978174632e-01,4.070910407336822412e-01,8.791760536850069807e-02,1.706595293399932434e+00
3.216432865731462698e+02,3.303654745436914730e-01,2.429508417633280681e-01,4.266836836929807641e-01,1.961445217397946861e+00
3.226452905811622713e+02,4.286416467945699527e-01,1.678554952109446996e-01,4.035028579944855975e-01,1.888734528113647837e+00
3.236472945891783297e+02,7.879949184016259434e-01,7.455935501587754310e-02,1.374457265824971242e-01,1.345440494996544389e+00
3.246492985971943313e+02,9.527457712726199457e-01,3.769717088107722019e-02,9.557057846303595658e-03,6.078360913063058923e-01
3.256513026052103896e+02,5.970098732948095899e-01,3.065095549269764574e-01,9.648057177821424413e-02,1.679475689583421971e+00
3.266533066132263912e+02,2.871949623215927505e-01,2.641054276852326521e-01,4.486996099931748749e-01,1.957258256377364392e+00
3.276553106212424495e+02,3.289257595451394733e-01,2.375871615570463447e-01,4.334870788978145151e-01,1.956154063359804240e+00
3.286573146292585079e+02,7.097642174772500478e-01,1.859791894930904743e-01,1.042565930296600746e-01,1.549182637865734291e+00
3.296593186372745095e+02,9.999117636326748659e-01,9.051002137085930493e-06,7.918536518862179620e-05,2.386670062520417426e-02
3.306613226452905678e+02,7.078748277744693063e-01,1.793592545060303245e-01,1.127659177195010493e-01,1.562136809328003029e+00
3.316633266533065694e+02,3.308077359771185999e-01,2.305662719427399032e-01,4.386259920801416912e-01,1.950220176578953080e+00
3.326653306613226277e+02,2.907465972567364609e-01,2.683876576741852094e-01,4.408657450690787738e-01,1.962694307612376177e+00
3.336673346693386293e+02,5.974726424532936786e-01,3.138732961941331778e-01,8.865406135257350440e-02,1.660016904682248606e+00
3.346693386773546877e+02,9.468200701657131235e-01,3.988339834708911485e-02,1.329653148719851970e-02,6.591131643017594799e-01
3.356713426853706892e+02,7.824239621231490194e-01,7.064881103502085313e-02,1.469272268418307936e-01,1.352102677163619315e+00
3.366733466933867476e+02,4.337341111217929424e-01,1.601575829233755632e-01,4.061083059548317165e-01,1.876579281537559041e+00
3.376753507014027491e+02,3.398908607012265382e-01,2.436636320140971868e-01,4.164455072846766637e-01,1.965113364481219094e+00
3.386773547094188075e+02,5.065789709149233211e-01,4.129709490367846070e-01,8.045008004829248827e-02,1.683073497341531111e+00
3.396793587174348090e+02,8.129149878447092803e-01,1.420034862988308888e-01,4.508152585646024724e-02,1.222411855106668499e+00
3.406813627254508674e+02,7.806162512443616253e-01,1.541360246464838941e-02,2.039701462909904173e-01,1.129576842541630155e+00
3.416833667334668689e+02,5.463652453547506171e-01,8.685767278112210832e-02,3.667770818641277186e-01,1.687969201288781029e+00
3.426853707414829273e+02,4.677085510592109419e-01,1.716110373454269866e-01,3.606804115953625156e-01,1.885644796110286459e+00
3.436873747494989857e+02,4.837816104563197883e-01,4.464810858674241323e-01,6.973730367625627369e-02,1.649780788644923835e+00
3.446893787575149872e+02,6.469629804451155763e-01,2.676298892431646648e-01,8.540713031172020298e-02,1.604720492618229466e+00
3.456913827655310456e+02,6.939368199802203874e-01,2.564932199728142681e-02,2.804138580224989075e-01,1.318688188128510408e+00
3.466933867735470471e+02,6.179137350809257301e-01,4.573079005219955750e-02,3.363554748668751704e-01,1.496033745890168021e+00
3.476953907815631055e+02,6.338415312192970941e-01,8.266251285362125056e-02,2.834959559270820995e-01,1.611766046187136148e+00
3.486973947895791071e+02,5.475977915366885274e-01,4.008538163025254231e-01,5.154839216078622999e-02,1.560548480748605638e+00
3.496993987975951654e+02,5.076947280337674728e-01,3.696517741504254939e-01,1.226534978158073108e-01,1.791359320762137886e+00
3.507014028056111670e+02,5.488670115122610271e-01,8.686486188513392603e-02,3.642681266026055464e-01,1.686748273929163489e+00
3.517034068136272253e+02,6.176799059912011503e-01,5.754519383368040392e-02,3.247749001751191189e-01,1.546265483764309279e+00
3.527054108216432269e+02,7.820057633991661650e-01,1.737963784760380992e-02,2.006145987532307051e-01,1.143421796447134486e+00
3.537074148296592853e+02,6.802625225371965456e-01,2.916574962947519056e-01,2.807998116805198591e-02,1.348263081026959576e+00
3.547094188376752868e+02,4.406416847054069330e-01,4.107146461370325685e-01,1.486436691575606095e-01,1.856850538855445487e+00
3.557114228456913452e+02,3.960832191074684649e-01,1.654099817789813631e-01,4.385067991135506715e-01,1.884073938043049790e+00
3.567134268537074036e+02,5.478670961591550759e-01,1.195564503910709897e-01,3.325764534497745450e-01,1.764385828764281072e+00
3.577154308617234051e+02,8.624542365315847059e-01,9.645382705477387533e-03,1.279003807629384426e-01,9.169141248211792883e-01
3.587174348697394635e+02,8.343003944634100888e-01,1.580929483568361271e-01,7.606657179754272406e-03,9.550349639238105981e-01
3.597194388777554650e+02,4.604989683497759390e-01,3.772549266195849849e-01,1.622461050306394093e-01,1.875091255766531573e+00
3.607214428857715234e+02,2.898614252936224100e-01,2.233461567953722582e-01,4.867924179110054150e-01,1.919614817952020047e+00
3.617234468937875249e+02,4.426663267435441695e-01,2.063536362489937215e-01,3.509800370074624420e-01,1.931043509680939074e+00
3.627254509018035833e+02,8.519837492148892855e-01,7.203349990904905908e-02,7.598275087606229383e-02,1.152294150014519181e+00
3.637274549098195848e+02,9.511798152413744045e-01,4.820449444296803776e-02,6.156903156580722809e-04,4.875529682800516795e-01
3.647294589178356432e+02,5.460798260968726670e-01,2.839656842382230484e-01,1.699544896649046177e-01,1.836232614586486678e+00
3.657314629258516447e+02,2.661361723813397417e-01,2.346040061630486340e-01,4.992598214556119851e-01,1.913256544254830160e+00
3.667334669338677031e+02,3.539697197629106951e-01,2.804699862838734847e-01,3.655602939532162088e-01,1.990006544446042636e+00
3.677354709418837047e+02,7.633074108296996618e-01,1.894471674764873770e-01,4.724542169381353712e-02,1.329561376066467071e+00
3.687374749498997630e+02,9.845562412686651443e-01,5.803211860658079053e-04,1.486343754526997345e-02,2.956213250141856985e-01
3.697394789579157646e+02,6.498026447012713591e-01,1.670957082659970949e-01,1.831016470327322399e-01,1.698728009880086542e+00
3.707414829659318229e+02,3.281787300458371415e-01,1.957310587620058051e-01,4.760902111921574975e-01,1.907968950956538956e+00
3.717434869739478813e+02,3.295679115484708710e-01,3.083764171160382483e-01,3.620556713354913803e-01,1.996732066632793012e+00
3.727454909819638829e+02,6.399134966168347205e-01,3.238290660927338749e-01,3.625743729043169605e-02,1.431789490030394241e+00
3.737474949899799412e+02,9.187414300226328656e-01,2.975234855499025999e-02,5.150622142237757523e-02,8.440241765732351409e-01
3.747494989979959428e+02,7.177554273567166021e-01,6.946995259969858394e-02,2.127746200435856883e-01,1.471344359383115252e+00
3.757515030060120012e+02,4.457158152444742338e-01,1.268425079000945477e-01,4.274416768554316071e-01,1.814205243086492114e+00
3.767535070140280027e+02,3.927921998543472126e-01,2.751897367877100820e-01,3.320180633579430940e-01,1.984348664167513876e+00
3.777555110220440611e+02,5.384253272812578039e-01,4.282745613700694731e-01,3.330011134867297273e-02,1.467050702915480453e+00
3.787575150300600626e+02,7.749605386886545544e-01,1.210328930087401916e-01,1.040065683026059062e-01,1.404722418733860723e+00
3.797595190380761210e+02,7.121116743807351934e-01,2.339775565378626396e-02,2.644905699654793718e-01,1.283474017693517100e+00
3.807615230460921225e+02,5.677958477318937325e-01,6.248473304330375011e-02,3.697194192248031697e-01,1.597052571306440294e+00
3.817635270541081809e+02,5.320045662696484268e-01,1.918866617769754424e-01,2.761087719533765750e-01,1.865895724199132966e+00
3.827655310621241824e+02,5.055685175742529180e-01,4.650422448096673822e-01,2.938923761607993221e-02,1.447367290956101060e+00
3.837675350701402408e+02,6.028970457484651435e-01,2.367552669038295310e-01,1.603476873477059361e-01,1.767145292733437234e+00
3.847695390781562992e+02,6.267580613502350406e-01,3.838850343763062362e-02,3.348534352121350643e-01,1.453219228847661304e+00
3.857715430861723007e+02,6.440786890759498950e-01,3.631782567768053471e-02,3.196034852463703335e-01,1.428773692775219706e+00
3.867735470941883591e+02,7.043398274254119018e-01,9.184526612790093469e-02,2.038149064466877602e-01,1.540096579255132436e+00
3.877755511022043606e+02,5.590668456953765686e-01,4.203161270616393441e-01,2.061702724298427117e-02,1.370404970885292117e+00
3.887775551102204190e+02,4.609716881241388564e-01,3.313395168353802656e-01,2.076887950404812944e-01,1.925121996891093312e+00
3.897795591182364205e+02,4.898018706901080543e-01,9.853603028833722577e-02,4.116620990215552056e-01,1.740256290780189730e+00
3.907815631262524789e+02,6.457774085438026113e-01,6.609339633131296188e-02,2.881291951248851069e-01,1.551896979324944859e+00
3.917835671342684805e+02,8.522909073206605957e-01,1.790709648138585214e-02,1.298019961979543224e-01,1.008721912427091860e+00
3.927855711422845388e+02,6.802200072959817545e-01,3.098090869114765722e-01,9.970905792542119131e-03,1.193994621156991176e+00
3.937875751503005404e+02,3.933419788864681577e-01,3.691154352231312830e-01,2.375425858904008647e-01,1.965635072031909125e+00
3.947895791583165988e+02,3.520032302093133447e-01,1.704205149965323518e-01,4.775762547941547198e-01,1.880446157047143574e+00
3.957915831663326003e+02,5.776248748199150906e-01,1.452910024156666147e-01,2.770841227644188498e-01,1.780805513275520724e+00
3.967935871743486587e+02,9.264702918518128438e-01,5.080684619856734759e-03,6.844902352833126535e-02,6.781643586031375071e-01
3.977955911823646602e+02,8.211976409240780983e-01,1.729210698699308602e-01,5.881289205991664312e-03,9.564369847349156739e-01
3.987975951903807186e+02,4.129026084666354568e-01,3.378037475669061762e-01,2.492936439664587833e-01,1.968994328971799490e+00
3.997995991983967770e+02,2.659276123130514535e-01,2.180585045909980146e-01,5.160138830959508649e-01,1.893367349013796552e+00
4.008016032064127785e+02,4.759153686942658168e-01,2.450254586411028668e-01,2.790591726646317605e-01,1.934804719108529802e+00
4.018036072144288369e+02,9.053250108259559559e-01,6.587825802814095688e-02,2.879673114590371175e-02,8.984686509653626585e-01
4.028056112224448384e+02,9.241282456878243678e-01,5.772193305427817528e-02,1.814982125789800851e-02,7.856737920820699994e-01
4.038076152304608968e+02,4.970946556180595999e-01,2.523854464161158218e-01,2.505198979658249114e-01,1.917089139009017673e+00
4.048096192384768983e+02,2.643925709573443084e-01,2.185734621251183285e-01,5.170339669175376685e-01,1.892585699463615878e+00
4.058116232464929567e+02,3.933806397022638346e-01,3.255762522660680669e-01,2.810431080316684871e-01,1.985736981600809248e+00
4.068136272545089582e+02,8.037775830088291773e-01,1.843117899560176298e-01,1.191062703515389891e-02,1.059189832010946297e+00
4.078156312625250166e+02,9.442868939134063666e-01,2.681605110705514300e-03,5.303150097588890666e-02,5.720499588684814229e-01
4.088176352705410181e+02,5.981050723741446751e-01,1.480219827063727345e-01,2.538729449194831456e-01,1.762133785760252369e+00
4.098196392785570765e+02,3.470510013940559801e-01,1.720228852641298989e-01,4.809261133418144540e-01,1.881014436841769388e+00
4.108216432865730781e+02,3.770689321683124429e-01,3.528698166764394628e-01,2.700612511552484274e-01,1.985161634238842954e+00
4.118236472945891364e+02,6.672329940437831119e-01,3.211451472332569890e-01,1.162185872296034317e-02,1.224109113490034817e+00
4.128256513026051380e+02,8.680305022981779084e-01,2.234731849243094814e-02,1.096221792093918096e-01,9.944900114985697481e-01
4.138276553106211963e+02,6.631877448807287356e-01,6.512011526290678587e-02,2.716921398563650891e-01,1.530615344925241539e+00
4.148296593186372547e+02,4.806062459933563846e-01,1.012891986808372169e-01,4.181045553258068148e-01,1.749386456636420339e+00
4.158316633266532563e+02,4.482929426731347977e-01,3.131225283190098296e-01,2.385845290078559555e-01,1.950051842597680718e+00
4.168336673346693146e+02,5.533200387833496769e-01,4.284842186879217474e-01,1.819574252872918629e-02,1.351111639875129944e+00
4.178356713426853162e+02,7.182646054454647766e-01,1.025577309618868754e-01,1.791776635926489170e-01,1.531424560491108977e+00
4.188376753507013746e+02,6.567442682989715896e-01,3.276519074454011665e-02,3.104905409564888696e-01,1.398242351923976834e+00
4.198396793587173761e+02,6.125623294025859256e-01,4.209666469875843892e-02,3.453410058986562392e-01,1.482186219962567497e+00
4.208416833667334345e+02,5.929096847845315432e-01,2.195118423352189208e-01,1.875784728802500356e-01,1.794348538767279511e+00
4.218436873747494360e+02,5.087152421887058962e-01,4.680121496303368822e-01,2.327260818095758590e-02,1.402222632875325115e+00
4.228456913827654944e+02,5.452814995731449788e-01,2.069427622167133440e-01,2.477757382101420380e-01,1.859860380108065314e+00
4.238476953907814959e+02,5.751281228946411028e-01,5.731380576763111384e-02,3.675580713377283870e-01,1.572946625545732058e+00
4.248496993987975543e+02,6.928614721884449601e-01,2.734279833447727029e-02,2.797957294770784253e-01,1.330803109831658837e+00
4.258517034068135558e+02,7.660116724294581125e-01,1.079334220370489483e-01,1.260549055334936053e-01,1.429842692204907895e+00
4.268537074148296142e+02,5.504031672841085410e-01,4.256740868026933633e-01,2.392274591319848431e-02,1.399396189687791781e+00
4.278557114228456726e+02,4.067306041870268341e-01,2.919420041638915997e-01,3.013273916490820103e-01,1.982542400714902620e+00
4.288577154308616741e+02,4.481471141577587081e-01,1.207287132238072658e-01,4.311241726184345535e-01,1.800598073284696898e+00
4.298597194388777325e+02,6.945198488859835040e-01,7.232991769001102800e-02,2.331502334240059537e-01,1.512786510288274044e+00
4.308617234468937340e+02,9.092442135589345886e-01,2.333470323658994039e-02,6.742108320447623426e-02,8.658349411231883730e-01
4.318637274549097924e+02,6.589401664193617059e-01,3.170004645713049851e-01,2.405936900933374617e-02,1.340563617228360149e+00
4.328657314629257939e+02,3.448627855153861832e-01,3.242075710995631632e-01,3.309296433850509866e-01,1.999502959666294988e+00
4.338677354709418523e+02,3.267006067611906706e-01,1.891752200703451792e-01,4.841241731684646221e-01,1.897860690819679341e+00
4.348697394789578539e+02,6.247676498428611502e-01,1.671588806125018367e-01,2.080734695446374294e-01,1.740428096739651931e+00
4.358717434869739122e+02,9.738057259482312267e-01,1.987017253220214972e-03,2.420725679854932033e-02,4.089185279806782924e-01
4.368737474949899138e+02,7.864327854566698361e-01,1.809773066676062248e-01,3.258990787572435543e-02,1.228306992945203735e+00
4.378757515030059722e+02,3.702550493606850956e-01,2.933910734357029204e-01,3.363538772036121505e-01,1.993252813977914872e+00
4.388777555110219737e+02,2.616677767993760839e-01,2.281526496847812446e-01,5.101795735158429768e-01,1.901764247625733706e+00
4.398797595190380321e+02,5.220730442361775081e-01,2.796265884190548001e-01,1.983003673447679693e-01,1.878630793815020628e+00
4.408817635270540336e+02,9.398404916791758268e-01,5.678578649178082915e-02,3.373721829044169784e-03,6.023386038811124887e-01
4.418837675350700920e+02,8.759879429745118795e-01,6.492880212595134037e-02,5.908325489953723114e-02,1.055851422035783305e+00
4.428857715430861504e+02,4.585452020671667017e-01,2.152818332923878697e-01,3.261729646404459837e-01,1.931834087315836168e+00
4.438877755511021519e+02,2.827418373567489041e-01,2.177487770343179974e-01,4.995093856089334872e-01,1.907468712847373293e+00
4.448897795591182103e+02,4.402033069008906008e-01,3.676418361724802519e-01,1.921548569266294804e-01,1.917836756220016481e+00
4.458917835671342118e+02,8.243582700238200056e-01,1.715338392417066204e-01,4.107890734474046145e-03,9.215533368247305068e-01
4.468937875751502702e+02,8.847567208996752752e-01,6.435760544323890220e-03,1.088075185560014035e-01,8.243853971604535591e-01
4.478957915831662717e+02,5.613850881926630843e-01,1.242465314677636129e-01,3.143683803395737053e-01,1.763667538500571341e+00
4.488977955911823301e+02,3.859230473921912985e-01,1.615781517006095735e-01,4.524988009071995165e-01,1.875992727735794841e+00
4.498997995991983316e+02,4.257943288073926524e-01,3.962124184386109360e-01,1.779932527539967169e-01,1.903192428923026647e+00
4.509018036072143900e+02,6.744402672750551275e-01,3.066097616879621124e-01,1.894997103698306540e-02,1.288036083420978528e+00
4.519038076152303915e+02,8.012574121935407412e-01,1.944329781374130872e-02,1.792992899927187411e-01,1.125783026492999994e+00
4.529058116232464499e+02,6.270273932879296686e-01,5.828674986074623005e-02,3.146858568513248300e-01,1.541619606385012720e+00
4.539078156312624515e+02,5.348345126439663089e-01,8.560373750433250550e-02,3.795617498517015465e-01,1.689569831427385038e+00
4.549098196392785098e+02,4.985889760286370542e-01,3.520899136089367110e-01,1.493211103624264291e-01,1.842261771779830637e+00
4.559118236472945114e+02,5.484408176038061411e-01,4.138784375962733519e-01,3.768074479992068737e-02,1.490137764730963710e+00
4.569138276553105698e+02,6.500055293748198126e-01,8.996660531131632499e-02,2.600278653138644591e-01,1.611788311341211255e+00
4.579158316633266281e+02,6.220552335772725483e-01,4.300030236515942766e-02,3.349444640575687804e-01,1.480038480336631546e+00
4.589178356713426297e+02,6.753597206554990962e-01,2.725832160045542005e-02,2.973819577440460771e-01,1.347732007820823918e+00
4.599198396793586880e+02,6.424615340045684020e-01,2.500081588814269118e-01,1.075303071140051581e-01,1.655150587368924064e+00
4.609218436873746896e+02,4.927528358375991568e-01,4.549979544130114406e-01,5.224920974938979806e-02,1.576281098979711359e+00
4.619238476953907480e+02,4.816420300317816872e-01,1.829025629984035728e-01,3.354554069698152396e-01,1.892926643528725972e+00
