time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences,pop_site1_broadband,coherence_broadband
1.2000000000e+01,9.1288297620e-05,3.7545474438e-03,3.5987566564e-01,5.2641875601e-01,5.3376564070e-02,1.0338269198e-03,5.5449351625e-02,2.5853304200e+00,2.4024623367e-01,4.5873756342e+00
1.2500000000e+01,9.8809860121e-05,3.7829401894e-03,3.6089670672e-01,5.2539140642e-01,5.3306176631e-02,1.0304315824e-03,5.5493528595e-02,2.5873474266e+00,2.3778772662e-01,4.6094234001e+00
1.3000000000e+01,1.0640430080e-04,3.7865850374e-03,3.6093163151e-01,5.2600120418e-01,5.2949623586e-02,1.0243191599e-03,5.5200232225e-02,2.5841013507e+00,2.3573201795e-01,4.6332128176e+00
1.3500000000e+01,1.1455051329e-04,3.7935389589e-03,3.6277074406e-01,5.2466064431e-01,5.2826896919e-02,1.0200794647e-03,5.4813545769e-02,2.5825868257e+00,2.3428090207e-01,4.6593741943e+00
1.4000000000e+01,1.2302617832e-04,3.8085980720e-03,3.6212827984e-01,5.2591576279e-01,5.2516314686e-02,1.0175078771e-03,5.4490510551e-02,2.5804105661e+00,2.3267187004e-01,4.6830372407e+00
1.4500000000e+01,1.3030864726e-04,3.8075222521e-03,3.6281511752e-01,5.2642195581e-01,5.1970373674e-02,1.0157210795e-03,5.3839001016e-02,2.5748666208e+00,2.2969820210e-01,4.7129614115e+00
1.5000000000e+01,1.3952088272e-04,3.8155481806e-03,3.6199153021e-01,5.2788943840e-01,5.1640436443e-02,1.0107229283e-03,5.3512802964e-02,2.5719320335e+00,2.2840253923e-01,4.7328633230e+00
1.5500000000e+01,1.4924503487e-04,3.8387518382e-03,3.6287790499e-01,5.2749867177e-01,5.1359092731e-02,1.0051793870e-03,5.3271154249e-02,2.5710790309e+00,2.2700777002e-01,4.7516106679e+00
1.6000000000e+01,1.5692918722e-04,3.8621098444e-03,3.6313871553e-01,5.2804522299e-01,5.1197627484e-02,1.0018336586e-03,5.2597561312e-02,2.5681635694e+00,2.2366038241e-01,4.7810601406e+00
1.6500000000e+01,1.6644320374e-04,3.8863260361e-03,3.6300792625e-01,5.2893848168e-01,5.0979797891e-02,9.9444710915e-04,5.2026577833e-02,2.5649452523e+00,2.2198914996e-01,4.8041733735e+00
1.7000000000e+01,1.7682440521e-04,3.9396445651e-03,3.6418289481e-01,5.2835137534e-01,5.0800844530e-02,9.8600106181e-04,5.1562415288e-02,2.5641448538e+00,2.2058466894e-01,4.8250449143e+00
1.7500000000e+01,1.8571551685e-04,3.9461732018e-03,3.6598322633e-01,5.2799126893e-01,5.0110876393e-02,9.7381270981e-04,5.0808926918e-02,2.5569334469e+00,2.1849477856e-01,4.8475901205e+00
1.8000000000e+01,1.9530117294e-04,3.9846954052e-03,3.6733065933e-01,5.2771564538e-01,4.9808887913e-02,9.6759194755e-04,4.9997218855e-02,2.5528587673e+00,2.1643536210e-01,4.8732029310e+00
1.8500000000e+01,2.0489223982e-04,4.0210949382e-03,3.6769639292e-01,5.2750197605e-01,4.9983550111e-02,9.6393596043e-04,4.9628157783e-02,2.5537052858e+00,2.1304938296e-01,4.8920327420e+00
1.9000000000e+01,2.1320110802e-04,4.0290975023e-03,3.6799265357e-01,5.2856482670e-01,4.9382936013e-02,9.4978879728e-04,4.8867496303e-02,2.5458311796e+00,2.0988761040e-01,4.9108060928e+00
1.9500000000e+01,2.2442439199e-04,4.0623885362e-03,3.6914227241e-01,5.2817633463e-01,4.9048849432e-02,9.3381706687e-04,4.8411913532e-02,2.5422192322e+00,2.0802299220e-01,4.9223681173e+00
2.0000000000e+01,2.3505835907e-04,4.0846615364e-03,3.6740492374e-01,5.3069147677e-01,4.8567384952e-02,9.3078360308e-04,4.8085711043e-02,2.5377239842e+00,2.0527122678e-01,4.9325740112e+00
2.0500000000e+01,2.4661898153e-04,4.1226770103e-03,3.6671710404e-01,5.3174706285e-01,4.8438112692e-02,9.2049029628e-04,4.7807934132e-02,2.5363348339e+00,2.0298124498e-01,4.9406799161e+00
2.1000000000e+01,2.5799906954e-04,4.1545730533e-03,3.6821242459e-01,5.3086254452e-01,4.8118720699e-02,9.1096604570e-04,4.7482772020e-02,2.5348155391e+00,2.0037164420e-01,4.9478538472e+00
