time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences
0.0000000000e+00,2.6653030282e-01,3.5687571535e-02,4.5799527455e-02,4.0010930148e-02,1.3283670100e-01,8.0375459269e-03,4.7109742112e-01,4.1062362492e+00
5.0000000000e-01,2.6532065459e-01,3.5535263042e-02,4.6065601921e-02,4.0008098787e-02,1.3239441887e-01,8.0811712356e-03,4.7259479155e-01,4.1048498930e+00
1.0000000000e+00,2.6481930552e-01,3.5579871344e-02,4.5963618208e-02,4.0092097540e-02,1.3219518421e-01,8.1334175811e-03,4.7321650559e-01,4.1049336823e+00
1.5000000000e+00,2.6352646156e-01,3.5934687242e-02,4.5892129211e-02,4.0618518107e-02,1.3172306213e-01,8.3376193335e-03,4.7396752241e-01,4.1130490201e+00
2.0000000000e+00,2.6276354794e-01,3.6192252497e-02,4.6055659681e-02,4.0646391672e-02,1.3087960199e-01,8.6174387124e-03,4.7484510751e-01,4.1189924375e+00
2.5000000000e+00,2.6145284104e-01,3.6404396237e-02,4.5628642083e-02,4.0959306918e-02,1.3043861892e-01,8.9426423898e-03,4.7617355241e-01,4.1238652848e+00
3.0000000000e+00,2.5909608576e-01,3.6586442942e-02,4.5509782296e-02,4.1760831440e-02,1.2994649391e-01,9.3128987541e-03,4.7778746490e-01,4.1339569792e+00
3.5000000000e+00,2.5828253210e-01,3.6931723261e-02,4.5000264740e-02,4.2478328895e-02,1.2882081760e-01,9.7967029308e-03,4.7868963048e-01,4.1435448178e+00
4.0000000000e+00,2.5751744773e-01,3.7277697758e-02,4.4936685779e-02,4.3114540815e-02,1.2942743986e-01,1.0271090861e-02,4.7745509720e-01,4.1611130382e+00
4.5000000000e+00,2.5641651732e-01,3.7805001545e-02,4.4745950195e-02,4.4354986154e-02,1.2771602162e-01,1.0955190306e-02,4.7800633286e-01,4.1795814445e+00
5.0000000000e+00,2.5623638065e-01,3.8493758485e-02,4.4202071507e-02,4.5497933876e-02,1.2728116033e-01,1.1589308175e-02,4.7669938698e-01,4.1996923640e+00
5.5000000000e+00,2.5613443029e-01,3.9342903431e-02,4.3858873580e-02,4.6738806272e-02,1.2570607639e-01,1.2308771444e-02,4.7591013859e-01,4.2204917529e+00
6.0000000000e+00,2.5587679094e-01,4.0197527845e-02,4.3759680973e-02,4.8410777585e-02,1.2490753913e-01,1.3268931498e-02,4.7357875203e-01,4.2516664071e+00
6.5000000000e+00,2.5377758493e-01,4.1134967391e-02,4.3638628498e-02,5.0205816550e-02,1.2380570517e-01,1.4238445884e-02,4.7319885158e-01,4.2801355907e+00
7.0000000000e+00,2.5244663807e-01,4.1985118857e-02,4.3361143937e-02,5.1898384247e-02,1.2307601768e-01,1.5286226284e-02,4.7194647093e-01,4.3083919842e+00
7.5000000000e+00,2.5253006317e-01,4.3055664392e-02,4.2999372667e-02,5.3412326443e-02,1.2081958837e-01,1.6301584374e-02,4.7088140058e-01,4.3316615888e+00
8.0000000000e+00,2.5229427424e-01,4.4086225644e-02,4.3095148731e-02,5.5328694626e-02,1.1999988182e-01,1.7455289835e-02,4.6774048509e-01,4.3663281685e+00
8.5000000000e+00,2.5100179807e-01,4.5370125045e-02,4.2562448134e-02,5.7263992391e-02,1.1767149318e-01,1.8705916905e-02,4.6742422627e-01,4.3915939200e+00
9.0000000000e+00,2.5081833494e-01,4.6634818238e-02,4.2267975579e-02,5.9562264762e-02,1.1599044052e-01,2.0040344816e-02,4.6468582115e-01,4.4237035502e+00
9.5000000000e+00,2.4922925517e-01,4.8034107421e-02,4.1880066143e-02,6.1802573788e-02,1.1536490636e-01,2.1341045860e-02,4.6234804525e-01,4.4568704208e+00
1.0000000000e+01,2.4822238274e-01,4.9290984751e-02,4.1408328505e-02,6.4372965822e-02,1.1342576934e-01,2.2784714370e-02,4.6049485448e-01,4.4862243644e+00
