time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences
0.0000000000e+00,3.7806362608e-08,3.7525974653e-03,3.5098932029e-01,5.2939634568e-01,5.6285165795e-02,1.0929796027e-03,5.8483553366e-02,2.5858406530e+00
5.0000000000e-01,2.0130423293e-07,3.7142366954e-03,3.5233076518e-01,5.2808268506e-01,5.6033547193e-02,1.0936023012e-03,5.8744962262e-02,2.5863880795e+00
1.0000000000e+00,6.8641543689e-07,3.7255132083e-03,3.5063756956e-01,5.2980854135e-01,5.5809049607e-02,1.0827961326e-03,5.8935843725e-02,2.5861696679e+00
1.5000000000e+00,1.4887295249e-06,3.7322964330e-03,3.5025148252e-01,5.3048207282e-01,5.5461934538e-02,1.0800927648e-03,5.8990632190e-02,2.5858084386e+00
2.0000000000e+00,2.6384905352e-06,3.7623762310e-03,3.5414221291e-01,5.2656402776e-01,5.5413066917e-02,1.0806891615e-03,5.9034988532e-02,2.5902707567e+00
2.5000000000e+00,4.1326198768e-06,3.7857492487e-03,3.5500051910e-01,5.2482812659e-01,5.5772248113e-02,1.0849588187e-03,5.9524265515e-02,2.5976393168e+00
3.0000000000e+00,5.9137038550e-06,3.7466361456e-03,3.5727068338e-01,5.2298218813e-01,5.5574109026e-02,1.0812043538e-03,5.9339265263e-02,2.5969642546e+00
3.5000000000e+00,8.0555996525e-06,3.7525736961e-03,3.5818117860e-01,5.2116544029e-01,5.5889260239e-02,1.0842208582e-03,5.9919270718e-02,2.6039855310e+00
4.0000000000e+00,1.0509875476e-05,3.7625989610e-03,3.6184017898e-01,5.1650175331e-01,5.6677311202e-02,1.0859792449e-03,6.0121668427e-02,2.6133185308e+00
4.5000000000e+00,1.3274913617e-05,3.7415040264e-03,3.6135258013e-01,5.1754693887e-01,5.6396150875e-02,1.0834717901e-03,5.9866079395e-02,2.6110019724e+00
5.0000000000e+00,1.6456439221e-05,3.7355769079e-03,3.5953948894e-01,5.1940219389e-01,5.6371495767e-02,1.0719650759e-03,5.9862822976e-02,2.6104584403e+00
5.5000000000e+00,1.9894449601e-05,3.7611069874e-03,3.6061919947e-01,5.1868943237e-01,5.6151376431e-02,1.0714878769e-03,5.9687502420e-02,2.6108664062e+00
