time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences,pop_site1_broadband,coherence_broadband
2.8500000000e+01,8.2644409505e-01,1.6508111552e-01,1.6992196336e-03,8.1173322221e-04,1.2065517848e-03,3.2693201261e-03,1.4879646673e-03,1.2952297668e+00,1.6880272799e-01,4.9571057784e+00
2.9000000000e+01,8.2163607380e-01,1.6966144649e-01,1.7701351039e-03,8.4312599550e-04,1.2521962937e-03,3.3259009727e-03,1.5111213472e-03,1.3126853419e+00,1.6521355192e-01,4.9478124788e+00
2.9500000000e+01,8.1587526908e-01,1.7517140826e-01,1.8538930875e-03,8.7359139086e-04,1.3023115555e-03,3.3849080915e-03,1.5386185401e-03,1.3325407151e+00,1.6174179324e-01,4.9391161556e+00
3.0000000000e+01,8.1077630639e-01,1.8001916649e-01,1.9254408794e-03,9.0856576590e-04,1.3514111780e-03,3.4570458239e-03,1.5620634754e-03,1.3503253868e+00,1.5929466644e-01,4.9307925933e+00
3.0500000000e+01,8.0566465583e-01,1.8482213879e-01,2.0279926315e-03,9.4477237625e-04,1.4007794786e-03,3.5323299083e-03,1.6073309915e-03,1.3701190823e+00,1.5636014341e-01,4.9220690999e+00
3.1000000000e+01,7.9977385258e-01,1.9044975699e-01,2.1085701133e-03,9.7859543545e-04,1.4474483609e-03,3.6016329447e-03,1.6401435760e-03,1.3892542270e+00,1.5352747957e-01,4.9109673327e+00
3.1500000000e+01,7.9481459161e-01,1.9509740616e-01,2.2014108332e-03,1.0139686926e-03,1.5008391224e-03,3.7002985274e-03,1.6714850577e-03,1.4072692842e+00,1.4978862536e-01,4.8946961456e+00
3.2000000000e+01,7.8946004987e-01,2.0017096233e-01,2.2915531774e-03,1.0480436298e-03,1.5451445397e-03,3.7780813521e-03,1.7061650938e-03,1.4251650181e+00,1.4639722567e-01,4.8779158571e+00
3.2500000000e+01,7.8463340388e-01,2.0468727611e-01,2.3921832631e-03,1.0830760162e-03,1.6022209731e-03,3.8599400734e-03,1.7418996830e-03,1.4430024455e+00,1.4317202885e-01,4.8622937384e+00
3.3000000000e+01,7.7966923551e-01,2.0933658689e-01,2.5026813551e-03,1.1221307913e-03,1.6609546751e-03,3.9296078675e-03,1.7788029150e-03,1.4609933416e+00,1.3994369979e-01,4.8434459611e+00
3.3500000000e+01,7.7517096462e-01,2.1355277761e-01,2.6020799267e-03,1.1549458962e-03,1.7236990063e-03,3.9922540723e-03,1.8032788682e-03,1.4769270234e+00,1.3667957479e-01,4.8269391180e+00
3.4000000000e+01,7.7036414709e-01,2.1806624713e-01,2.7154456475e-03,1.1901285286e-03,1.7766765931e-03,4.0607021952e-03,1.8266528132e-03,1.4930736326e+00,1.3330438315e-01,4.8091569813e+00
3.4500000000e+01,7.6539453867e-01,2.2275067103e-01,2.8138875423e-03,1.2325989453e-03,1.8387643138e-03,4.1165942260e-03,1.8529452662e-03,1.5093748265e+00,1.3056100696e-01,4.7937654279e+00
3.5000000000e+01,7.6192290427e-01,2.2593031380e-01,2.9201892315e-03,1.2801650402e-03,1.8900975018e-03,4.1808838243e-03,1.8754463289e-03,1.5230912724e+00,1.2759354148e-01,4.7772485726e+00
3.5500000000e+01,7.5714453863e-01,2.3041337108e-01,3.0344910620e-03,1.3206508029e-03,1.9633955945e-03,4.2128343442e-03,1.9107184826e-03,1.5393629145e+00,1.2440989730e-01,4.7591800125e+00
3.6000000000e+01,7.5453673283e-01,2.3274408501e-01,3.1387771375e-03,1.3560507679e-03,2.0240248750e-03,4.2577438514e-03,1.9425855238e-03,1.5512630082e+00,1.2154891528e-01,4.7382380505e+00
3.6500000000e+01,7.5020280278e-01,2.3681745799e-01,3.2500719389e-03,1.3948848702e-03,2.0674125790e-03,4.2970800987e-03,1.9702897417e-03,1.5649358208e+00,1.1843597143e-01,4.7184449336e+00
3.7000000000e+01,7.4436185833e-01,2.4234638082e-01,3.3817393794e-03,1.4426196416e-03,2.1260793668e-03,4.3541765764e-03,1.9871458801e-03,1.5816431265e+00,1.1592039314e-01,4.6990995573e+00
3.7500000000e+01,7.3850481690e-01,2.4791778861e-01,3.5049187062e-03,1.4883586064e-03,2.1845701012e-03,4.3982142112e-03,2.0013328651e-03,1.5978030139e+00,1.1301719547e-01,4.6790232532e+00
3.8000000000e+01,7.3440118099e-01,2.5171940670e-01,3.6190363184e-03,1.5282127124e-03,2.2427222257e-03,4.4693847201e-03,2.0200563376e-03,1.6116140552e+00,1.0982067961e-01,4.6614487675e+00
3.8500000000e+01,7.2990181741e-01,2.5598716036e-01,3.7274817715e-03,1.5539789255e-03,2.2933191345e-03,4.5030500740e-03,2.0331923289e-03,1.6235946233e+00,1.0686303041e-01,4.6471042479e+00
3.9000000000e+01,7.2544766728e-01,2.6012329262e-01,3.8592481736e-03,1.5987162778e-03,2.3563575277e-03,4.5593939356e-03,2.0553241908e-03,1.6379785236e+00,1.0403228690e-01,4.6347466488e+00
3.9500000000e+01,7.2146878098e-01,2.6380718490e-01,4.0006302160e-03,1.6426598269e-03,2.4244598017e-03,4.5939566343e-03,2.0623276387e-03,1.6508333661e+00,1.0158718971e-01,4.6271252765e+00
4.0000000000e+01,7.1560179599e-01,2.6929261189e-01,4.1597494431e-03,1.6933798378e-03,2.4926854463e-03,4.6832917322e-03,2.0764856649e-03,1.6675542174e+00,9.8551301333e-02,4.6195872822e+00
4.0500000000e+01,7.0997771382e-01,2.7461441312e-01,4.2950781005e-03,1.7465668959e-03,2.5515661785e-03,4.7123125919e-03,2.1023492933e-03,1.6822933566e+00,9.6067014429e-02,4.6188048144e+00
4.1000000000e+01,7.0478383787e-01,2.7952166905e-01,4.4450763076e-03,1.7992133001e-03,2.6098321558e-03,4.7296317728e-03,2.1107395405e-03,1.6956723290e+00,9.2727238869e-02,4.6206029630e+00
4.1500000000e+01,7.0195803402e-01,2.8212741404e-01,4.5545864676e-03,1.8377553006e-03,2.6551689998e-03,4.7565541742e-03,2.1104870002e-03,1.7044293446e+00,8.9496229467e-02,4.6239083436e+00
4.2000000000e+01,6.9863025392e-01,2.8515227686e-01,4.7100158916e-03,1.8787389732e-03,2.7180714670e-03,4.7884222745e-03,2.1222206095e-03,1.7158471877e+00,8.6684307725e-02,4.6346813451e+00
4.2500000000e+01,6.9318055691e-01,2.9032836328e-01,4.8542773882e-03,1.9408313431e-03,2.7822110555e-03,4.7961415381e-03,2.1176184853e-03,1.7286302535e+00,8.4537953894e-02,4.6511792639e+00
4.3000000000e+01,6.8701654437e-01,2.9628253651e-01,4.9561567877e-03,1.9908673721e-03,2.8313403928e-03,4.8094444798e-03,2.1131100780e-03,1.7405029530e+00,8.2064961863e-02,4.6719080538e+00
4.3500000000e+01,6.8070335299e-01,3.0229952486e-01,5.1096801548e-03,2.0425179196e-03,2.8873542643e-03,4.8365030154e-03,2.1210667965e-03,1.7543428350e+00,7.9207465849e-02,4.6905986842e+00
4.4000000000e+01,6.7572512264e-01,3.0691053901e-01,5.2837425139e-03,2.0897182649e-03,2.9696838048e-03,4.8836259111e-03,2.1375678507e-03,1.7687694248e+00,7.6495813796e-02,4.7096964174e+00
4.4500000000e+01,6.7163646307e-01,3.1067198958e-01,5.4428453403e-03,2.1420300175e-03,3.0596494865e-03,4.9027358734e-03,2.1442866334e-03,1.7805569480e+00,7.3627267447e-02,4.7298459332e+00
4.5000000000e+01,6.6547626769e-01,3.1655757058e-01,5.5818216483e-03,2.1876438730e-03,3.1058333102e-03,4.9389994591e-03,2.1518634385e-03,1.7926021669e+00,7.0958208669e-02,4.7549587057e+00
4.5500000000e+01,6.5980416607e-01,3.2192450824e-01,5.7401233265e-03,2.2435027033e-03,3.1732131417e-03,4.9466019066e-03,2.1678846202e-03,1.8051473180e+00,6.8548639265e-02,4.7794069930e+00
4.6000000000e+01,6.5243440582e-01,3.2894214316e-01,5.9196035867e-03,2.3156652310e-03,3.2365774760e-03,4.9776006996e-03,2.1740040291e-03,1.8195225025e+00,6.5804515364e-02,4.8001588046e+00
4.6500000000e+01,6.4672145665e-01,3.3436764299e-01,6.1042387277e-03,2.3764651577e-03,3.2847429234e-03,4.9767798469e-03,2.1686737029e-03,1.8304626026e+00,6.3129221131e-02,4.8203137770e+00
4.7000000000e+01,6.4107965188e-01,3.3975859983e-01,6.2771754890e-03,2.4197767461e-03,3.3336899980e-03,4.9641700600e-03,2.1669359987e-03,1.8405237194e+00,6.0119807098e-02,4.8367949425e+00
4.7500000000e+01,6.3546407541e-01,3.4503202314e-01,6.4610039132e-03,2.4758299710e-03,3.4005885690e-03,4.9877574111e-03,2.1787215886e-03,1.8528582796e+00,5.7610009551e-02,4.8544118610e+00
4.8000000000e+01,6.3230280966e-01,3.4799404585e-01,6.6061170647e-03,2.5195245298e-03,3.4446491325e-03,4.9715423973e-03,2.1613113664e-03,1.8591908506e+00,5.5201282857e-02,4.8747500528e+00
4.8500000000e+01,6.2833353807e-01,3.5169550649e-01,6.7422351791e-03,2.5773354534e-03,3.5272065286e-03,4.9708080828e-03,2.1533701994e-03,1.8683111727e+00,5.2663383318e-02,4.8924466333e+00
4.9000000000e+01,6.2159612838e-01,3.5813442640e-01,6.9131849494e-03,2.6302549132e-03,3.6115358620e-03,4.9522139296e-03,2.1622555664e-03,1.8793742632e+00,5.0755936365e-02,4.9113576898e+00
4.9500000000e+01,6.1332911486e-01,3.6601755638e-01,7.1010603901e-03,2.6707392047e-03,3.6942340130e-03,5.0158359218e-03,2.1714592287e-03,1.8927021857e+00,4.8558335665e-02,4.9261822474e+00
5.0000000000e+01,6.0803325075e-01,3.7089117948e-01,7.3423141969e-03,2.7277350916e-03,3.7859392788e-03,5.0142135847e-03,2.2053676225e-03,1.9054018034e+00,4.6135787230e-02,4.9396101599e+00
5.0500000000e+01,6.0117569176e-01,3.7735354648e-01,7.5028914216e-03,2.8012011141e-03,3.8771705746e-03,5.0802733434e-03,2.2092253089e-03,1.9174729749e+00,4.3572470128e-02,4.9520327570e+00
