time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences
0.0000000000e+00,3.7806362608e-08,3.7525974653e-03,3.5098932029e-01,5.2939634568e-01,5.6285165795e-02,1.0929796027e-03,5.8483553366e-02,2.5858406530e+00
5.0000000000e-01,2.0129048140e-07,3.7101791594e-03,3.5246919338e-01,5.2794746902e-01,5.6007476783e-02,1.0936503520e-03,5.8771830015e-02,2.5863200841e+00
1.0000000000e+00,6.8579179941e-07,3.7224584664e-03,3.5059073260e-01,5.2986278843e-01,5.5759715908e-02,1.0817033211e-03,5.8981915477e-02,2.5858941639e+00
1.5000000000e+00,1.4864278449e-06,3.7296786175e-03,3.5015245260e-01,5.3062373322e-01,5.5373785691e-02,1.0786783672e-03,5.9040185079e-02,2.5852867742e+00
2.0000000000e+00,2.6364357851e-06,3.7625546830e-03,3.5443599946e-01,5.2631635602e-01,5.5315796961e-02,1.0791915037e-03,5.9087464944e-02,2.5899739172e+00
2.5000000000e+00,4.1325424759e-06,3.7877602533e-03,3.5536300111e-01,5.2442764573e-01,5.5708334798e-02,1.0838237083e-03,5.9625301862e-02,2.5978758700e+00
3.0000000000e+00,5.9113619557e-06,3.7436862888e-03,3.5784912666e-01,5.2242247180e-01,5.5485237857e-02,1.0795354878e-03,5.9414030551e-02,2.5968469998e+00
3.5000000000e+00,8.0541235253e-06,3.7494888349e-03,3.5882613743e-01,5.2045613039e-01,5.5827727659e-02,1.0827020010e-03,6.0049759560e-02,2.6043282183e+00
4.0000000000e+00,1.0507169505e-05,3.7595316985e-03,3.6283631575e-01,5.1535075831e-01,5.6691465753e-02,1.0844215184e-03,6.0266999802e-02,2.6143504501e+00
4.5000000000e+00,1.3269668958e-05,3.7351671477e-03,3.6226074169e-01,5.1655817625e-01,5.6374772930e-02,1.0813919884e-03,5.9976480320e-02,2.6114961988e+00
5.0000000000e+00,1.6456879363e-05,3.7273541994e-03,3.6021866303e-01,5.1866606192e-01,5.6339249100e-02,1.0684294494e-03,5.9963785424e-02,2.6105607100e+00
5.5000000000e+00,1.9892722653e-05,3.7541643622e-03,3.6136974124e-01,5.1794173761e-01,5.6087085182e-02,1.0676044980e-03,5.9759774382e-02,2.6106311989e+00
6.0000000000e+00,2.3760320341e-05,3.7814160191e-03,3.6401763177e-01,5.1561512072e-01,5.5940111187e-02,1.0751945839e-03,5.9546765395e-02,2.6125285339e+00
6.5000000000e+00,2.7720620016e-05,3.7351381696e-03,3.6377387586e-01,5.1667984484e-01,5.5597565583e-02,1.0706480078e-03,5.9115206918e-02,2.6081889429e+00
7.0000000000e+00,3.2164341760e-05,3.7407098963e-03,3.6534667859e-01,5.1443836001e-01,5.6039770881e-02,1.0723063567e-03,5.9330009919e-02,2.6140502149e+00
7.5000000000e+00,3.7292690745e-05,3.7696657238e-03,3.6700409830e-01,5.1300490890e-01,5.5928662472e-02,1.0829527245e-03,5.9172419196e-02,2.6162267273e+00
8.0000000000e+00,4.2246440918e-05,3.7569709093e-03,3.7147102052e-01,5.0971963617e-01,5.5738494924e-02,1.0686563756e-03,5.8202974651e-02,2.6123452226e+00
8.5000000000e+00,4.7750242266e-05,3.7651812825e-03,3.7036394029e-01,5.1128137916e-01,5.5557997992e-02,1.0658822211e-03,5.7917868817e-02,2.6108622118e+00
9.0000000000e+00,5.3500659230e-05,3.7716267864e-03,3.6976713108e-01,5.1250724125e-01,5.5204706637e-02,1.0635562837e-03,5.7632237304e-02,2.6083085502e+00
9.5000000000e+00,5.9106207278e-05,3.7786916560e-03,3.7118524954e-01,5.1195125736e-01,5.4989464363e-02,1.0609215703e-03,5.6975309309e-02,2.6053888325e+00
1.0000000000e+01,6.5388269866e-05,3.7968620345e-03,3.7242969246e-01,5.1154439137e-01,5.4353452843e-02,1.0527133192e-03,5.6757499702e-02,2.6031451975e+00
1.0500000000e+01,7.1906120440e-05,3.8157197824e-03,3.7196605558e-01,5.1213823820e-01,5.4469118817e-02,1.0433212088e-03,5.6495640289e-02,2.6036841087e+00
1.1000000000e+01,7.9045396319e-05,3.8268267725e-03,3.7272418952e-01,5.1098561864e-01,5.4572090901e-02,1.0375116681e-03,5.6774717100e-02,2.6068638032e+00
1.1500000000e+01,8.5507915788e-05,3.7966160035e-03,3.7189719734e-01,5.1273598219e-01,5.3958012919e-02,1.0331097995e-03,5.6493573838e-02,2.6013673506e+00
1.2000000000e+01,9.2801785290e-05,3.7758701725e-03,3.7031761831e-01,5.1439977522e-01,5.4032153286e-02,1.0260070697e-03,5.6355774158e-02,2.6006404474e+00
1.2500000000e+01,9.9990922554e-05,3.7805992322e-03,3.7093082098e-01,5.1399560320e-01,5.3887490009e-02,1.0130527749e-03,5.6292442883e-02,2.6001069923e+00
1.3000000000e+01,1.0775524746e-04,3.7850962934e-03,3.7405399337e-01,5.1131769496e-01,5.3438190416e-02,1.0065636550e-03,5.6290706066e-02,2.5999822520e+00
