time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences
0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0000000000e-01,9.9992879053e-01,6.7738707958e-05,2.6658067907e-07,3.0595555017e-07,3.9326690226e-07,1.6435531641e-06,8.6140249301e-07,0.0000000000e+00
1.0000000000e+00,9.9971007801e-01,2.7577488049e-04,1.0732604045e-06,1.2472226279e-06,1.6032052766e-06,6.7470658592e-06,3.4763581294e-06,0.0000000000e+00
1.5000000000e+00,9.9933943532e-01,6.2874098803e-04,2.4060412895e-06,2.7870000772e-06,3.5477863429e-06,1.5285838769e-05,7.7970287159e-06,0.0000000000e+00
2.0000000000e+00,9.9879181131e-01,1.1514252543e-03,4.4071512223e-06,4.9648219462e-06,6.4402138360e-06,2.7206123357e-05,1.3745125193e-05,0.0000000000e+00
2.5000000000e+00,9.9812770986e-01,1.7833278959e-03,6.8582469918e-06,7.6876913930e-06,1.0081809857e-05,4.2942427360e-05,2.1392064878e-05,0.0000000000e+00
3.0000000000e+00,9.9744783243e-01,2.4261489798e-03,9.7789812547e-06,1.0810449426e-05,1.4415374620e-05,5.9966339910e-05,3.1047443426e-05,0.0000000000e+00
3.5000000000e+00,9.9651801879e-01,3.3097556557e-03,1.3440070294e-05,1.4740213213e-05,1.9972615830e-05,8.1353170332e-05,4.2719480975e-05,0.0000000000e+00
4.0000000000e+00,9.9542228845e-01,4.3490458667e-03,1.8223867068e-05,1.9361263948e-05,2.6578892045e-05,1.0829426886e-04,5.6207396082e-05,0.0000000000e+00
4.5000000000e+00,9.9430021233e-01,5.4158177902e-03,2.2703694537e-05,2.4210973328e-05,3.2599358084e-05,1.3394682457e-04,7.0509032183e-05,0.0000000000e+00
5.0000000000e+00,9.9317148439e-01,6.4833664510e-03,2.7684600607e-05,2.9324544576e-05,3.9279676305e-05,1.6221697881e-04,8.6643360289e-05,0.0000000000e+00
5.5000000000e+00,9.9163616293e-01,7.9466081519e-03,3.3558642162e-05,3.5629822696e-05,4.6878679137e-05,1.9640067696e-04,1.0476109767e-04,0.0000000000e+00
6.0000000000e+00,9.9003662527e-01,9.4662588783e-03,3.9919331709e-05,4.2372342686e-05,5.5684245540e-05,2.3558320368e-04,1.2355672633e-04,0.0000000000e+00
6.5000000000e+00,9.8839304798e-01,1.1014489328e-02,4.8959138043e-05,5.1026485300e-05,6.6694074231e-05,2.7821425665e-04,1.4756873436e-04,0.0000000000e+00
7.0000000000e+00,9.8658128695e-01,1.2727389316e-02,5.8058619509e-05,5.9974157175e-05,7.8854904266e-05,3.2392287094e-04,1.7051318385e-04,0.0000000000e+00
7.5000000000e+00,9.8496943923e-01,1.4251382272e-02,6.6458622833e-05,6.7847264332e-05,9.0939554693e-05,3.6308975060e-04,1.9084330539e-04,0.0000000000e+00
8.0000000000e+00,9.8277791243e-01,1.6336409404e-02,7.7641053467e-05,7.7181561833e-05,1.0352008140e-04,4.1181018222e-04,2.1552529050e-04,0.0000000000e+00
8.5000000000e+00,9.8022944426e-01,1.8754885656e-02,9.0886855009e-05,8.9393287967e-05,1.1864761654e-04,4.7252298557e-04,2.4421933379e-04,0.0000000000e+00
9.0000000000e+00,9.7757799159e-01,2.1260054796e-02,1.0522165094e-04,1.0440574819e-04,1.3610537898e-04,5.3844803825e-04,2.7777280109e-04,0.0000000000e+00
9.5000000000e+00,9.7486712319e-01,2.3805787266e-02,1.2248482767e-04,1.1994804941e-04,1.5767247691e-04,6.1393283033e-04,3.1305136245e-04,0.0000000000e+00
1.0000000000e+01,9.7204272202e-01,2.6503714298e-02,1.4003975776e-04,1.3289345954e-04,1.7237671961e-04,6.6924743809e-04,3.3900630929e-04,0.0000000000e+00
1.0500000000e+01,9.6929142125e-01,2.9103168101e-02,1.5833697103e-04,1.4534757914e-04,1.9177365923e-04,7.3356360048e-04,3.7638883917e-04,0.0000000000e+00
1.1000000000e+01,9.6716329144e-01,3.1084298606e-02,1.7218172396e-04,1.5866358647e-04,2.0833879887e-04,8.0318999240e-04,4.1003585674e-04,0.0000000000e+00
1.1500000000e+01,9.6383839177e-01,3.4206270330e-02,1.9164035424e-04,1.7789091267e-04,2.3138353035e-04,8.8623520038e-04,4.6818790350e-04,0.0000000000e+00
1.2000000000e+01,9.6108624636e-01,3.6792188703e-02,2.0975954036e-04,1.9425433654e-04,2.5479523029e-04,9.5603645124e-04,5.0671937612e-04,0.0000000000e+00
1.2500000000e+01,9.5805357200e-01,3.9648189195e-02,2.3649543878e-04,2.0906877196e-04,2.7421531133e-04,1.0287084082e-03,5.4975087241e-04,0.0000000000e+00
1.3000000000e+01,9.5425761682e-01,4.3218336374e-02,2.6822337429e-04,2.2839372501e-04,3.0763870357e-04,1.1205110060e-03,5.9927999420e-04,0.0000000000e+00
1.3500000000e+01,9.5190024955e-01,4.5423772165e-02,2.8997617528e-04,2.4397131083e-04,3.3452954077e-04,1.1614325467e-03,6.4606871504e-04,0.0000000000e+00
1.4000000000e+01,9.4886492042e-01,4.8258318455e-02,3.1927658448e-04,2.6368720180e-04,3.6269877157e-04,1.2518890300e-03,6.7920953475e-04,0.0000000000e+00
1.4500000000e+01,9.4635793798e-01,5.0576276083e-02,3.3860452653e-04,2.8777731441e-04,3.9031789125e-04,1.3367264855e-03,7.1235972043e-04,0.0000000000e+00
1.5000000000e+01,9.4185274852e-01,5.4773995995e-02,3.7797544810e-04,3.2060647933e-04,4.2914986271e-04,1.4768219279e-03,7.6870176905e-04,0.0000000000e+00
1.5500000000e+01,9.3866256556e-01,5.7736048333e-02,4.1517717337e-04,3.3955452405e-04,4.6447046253e-04,1.5569001349e-03,8.2528381244e-04,0.0000000000e+00
1.6000000000e+01,9.3393505736e-01,6.2304721712e-02,4.4062733533e-04,3.5164952030e-04,5.0055709192e-04,1.6235202625e-03,8.4386671430e-04,0.0000000000e+00
1.6500000000e+01,9.2949021529e-01,6.6494964608e-02,4.7784746781e-04,3.7748888110e-04,5.3902273777e-04,1.7260647100e-03,8.9439630329e-04,0.0000000000e+00
1.7000000000e+01,9.2610936373e-01,6.9658616694e-02,4.9862193925e-04,3.9952738486e-04,5.7261206937e-04,1.8193285440e-03,9.4192963813e-04,0.0000000000e+00
1.7500000000e+01,9.2171843248e-01,7.3794475544e-02,5.4449498331e-04,4.2242257623e-04,6.0552210528e-04,1.9311334435e-03,9.8351886538e-04,0.0000000000e+00
1.8000000000e+01,9.1589634384e-01,7.9371390691e-02,5.9161971095e-04,4.4478970397e-04,6.4931336932e-04,2.0300493835e-03,1.0164932996e-03,0.0000000000e+00
1.8500000000e+01,9.1171922015e-01,8.3191711924e-02,6.4293771483e-04,4.7580951584e-04,6.9936456021e-04,2.1892768445e-03,1.0816792929e-03,0.0000000000e+00
1.9000000000e+01,9.0801472103e-01,8.6585098883e-02,7.0479061952e-04,5.1926763592e-04,7.3650287221e-04,2.3226566220e-03,1.1169623378e-03,0.0000000000e+00
1.9500000000e+01,9.0295403146e-01,9.1430516245e-02,7.4658529137e-04,5.5044714305e-04,7.7069667047e-04,2.3817903182e-03,1.1659328680e-03,0.0000000000e+00
2.0000000000e+01,8.9894446151e-01,9.5272728155e-02,7.7088773957e-04,5.8537852936e-04,8.0664118157e-04,2.4173003190e-03,1.2026025686e-03,0.0000000000e+00
