time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences
0.0000000000e+00,2.6653030282e-01,3.5687571535e-02,4.5799527455e-02,4.0010930148e-02,1.3283670100e-01,8.0375459269e-03,4.7109742112e-01,4.1062362492e+00
5.0000000000e-01,2.6711144435e-01,3.5215451534e-02,4.5849323039e-02,3.9855516831e-02,1.3176263231e-01,8.0641628112e-03,4.7214146912e-01,4.0990150211e+00
1.0000000000e+00,2.6635059203e-01,3.5409462327e-02,4.5524970845e-02,4.0160364029e-02,1.3095113385e-01,8.0920454159e-03,4.7351143150e-01,4.0979014958e+00
1.5000000000e+00,2.6555034152e-01,3.5690832256e-02,4.5426672722e-02,4.0571694262e-02,1.2997321391e-01,8.2714714074e-03,4.7451577392e-01,4.1029032972e+00
2.0000000000e+00,2.6665753784e-01,3.6156530756e-02,4.5705908866e-02,4.0536062122e-02,1.2913685548e-01,8.5157839909e-03,4.7329132094e-01,4.1122059949e+00
2.5000000000e+00,2.6591734814e-01,3.6469810166e-02,4.5319173889e-02,4.0647225010e-02,1.2872438776e-01,8.8256427950e-03,4.7409641224e-01,4.1172784230e+00
3.0000000000e+00,2.6460000827e-01,3.6574631239e-02,4.5606617069e-02,4.1319032873e-02,1.2825584173e-01,9.2231910480e-03,4.7442067777e-01,4.1308414586e+00
3.5000000000e+00,2.6251691752e-01,3.6851601359e-02,4.5186084327e-02,4.1676074293e-02,1.2766784617e-01,9.6522912791e-03,4.7644918504e-01,4.1370786112e+00
4.0000000000e+00,2.6018457675e-01,3.7334047866e-02,4.5237149833e-02,4.2028078844e-02,1.2857020938e-01,1.0165447043e-02,4.7648049029e-01,4.1545642759e+00
4.5000000000e+00,2.5901818458e-01,3.7815566978e-02,4.5037150545e-02,4.3342435872e-02,1.2768583656e-01,1.0781011133e-02,4.7631981433e-01,4.1746914848e+00
5.0000000000e+00,2.5888494663e-01,3.8323748579e-02,4.4387551958e-02,4.4604496830e-02,1.2667899114e-01,1.1314142272e-02,4.7580612259e-01,4.1899052282e+00
5.5000000000e+00,2.5790299232e-01,3.9356577546e-02,4.4231315476e-02,4.5873020090e-02,1.2550011294e-01,1.2076417362e-02,4.7505956427e-01,4.2151226560e+00
6.0000000000e+00,2.5751233774e-01,4.0413651101e-02,4.4164875707e-02,4.7036005294e-02,1.2426427121e-01,1.3003778137e-02,4.7360508080e-01,4.2427378471e+00
6.5000000000e+00,2.5600615495e-01,4.0976199870e-02,4.3939296271e-02,4.8897883652e-02,1.2322029059e-01,1.3935873939e-02,4.7302430073e-01,4.2690182008e+00
7.0000000000e+00,2.5382999308e-01,4.1773214083e-02,4.3525696854e-02,5.0078516392e-02,1.2267997664e-01,1.4891891911e-02,4.7322071103e-01,4.2908476930e+00
7.5000000000e+00,2.5430036271e-01,4.2943889837e-02,4.3158748273e-02,5.1506298178e-02,1.2099966555e-01,1.6087603960e-02,4.7100343149e-01,4.3197295182e+00
8.0000000000e+00,2.5373027320e-01,4.4186058786e-02,4.3562583650e-02,5.3420017308e-02,1.2044862800e-01,1.7160141044e-02,4.6749229801e-01,4.3580640898e+00
8.5000000000e+00,2.5278003618e-01,4.5394341934e-02,4.2972453159e-02,5.5568060746e-02,1.1896350658e-01,1.8378266209e-02,4.6594333519e-01,4.3872180957e+00
9.0000000000e+00,2.5145309889e-01,4.6662099569e-02,4.2442772295e-02,5.7841657965e-02,1.1714624698e-01,1.9685370315e-02,4.6476875399e-01,4.4155589679e+00
9.5000000000e+00,2.4904157795e-01,4.8189854106e-02,4.2301009870e-02,6.0290428837e-02,1.1611051265e-01,2.1143975266e-02,4.6292264132e-01,4.4530963993e+00
1.0000000000e+01,2.4714712268e-01,4.9732516719e-02,4.1937707808e-02,6.2600525151e-02,1.1360843915e-01,2.2471268085e-02,4.6250242041e-01,4.4800790140e+00
1.0500000000e+01,2.4473320090e-01,5.1288755318e-02,4.1325072172e-02,6.5042157747e-02,1.1246943977e-01,2.3822518228e-02,4.6131885586e-01,4.5087815685e+00
1.1000000000e+01,2.4205447176e-01,5.2506621338e-02,4.0601475899e-02,6.7040736320e-02,1.1064460869e-01,2.5148813219e-02,4.6200327277e-01,4.5273970431e+00
1.1500000000e+01,2.3886680734e-01,5.3650394344e-02,4.0054265978e-02,7.0078009686e-02,1.0827367119e-01,2.6827833785e-02,4.6224901767e-01,4.5525789208e+00
1.2000000000e+01,2.3638026408e-01,5.4673968485e-02,3.9220369191e-02,7.2893562457e-02,1.0673587597e-01,2.8379363898e-02,4.6171659592e-01,4.5753091448e+00
1.2500000000e+01,2.3328914516e-01,5.6070343565e-02,3.8637626280e-02,7.5511853526e-02,1.0474491169e-01,2.9809578522e-02,4.6193654126e-01,4.5959566739e+00
1.3000000000e+01,2.3054804321e-01,5.7438224848e-02,3.8254373409e-02,7.7842319714e-02,1.0203249448e-01,3.1434107320e-02,4.6245043702e-01,4.6145429631e+00
1.3500000000e+01,2.2824348013e-01,5.8544846815e-02,3.7944213761e-02,8.0214818812e-02,1.0045198887e-01,3.3074816754e-02,4.6152583486e-01,4.6366219236e+00
1.4000000000e+01,2.2636988555e-01,6.0217166506e-02,3.7160301567e-02,8.3087397428e-02,9.8116254083e-02,3.4883717504e-02,4.6016527736e-01,4.6586379884e+00
1.4500000000e+01,2.2466815587e-01,6.1763057623e-02,3.6759020798e-02,8.7561908627e-02,9.5946125246e-02,3.7009645141e-02,4.5629208669e-01,4.6927977159e+00
1.5000000000e+01,2.2207863859e-01,6.3216790435e-02,3.6112367989e-02,9.1364585317e-02,9.3000974443e-02,3.8724121981e-02,4.5550252124e-01,4.7110060177e+00
1.5500000000e+01,2.2064254611e-01,6.5071287428e-02,3.5295288477e-02,9.4210833284e-02,9.0474454014e-02,4.0796645492e-02,4.5350894520e-01,4.7299986092e+00
1.6000000000e+01,2.1955666103e-01,6.7606149816e-02,3.4699650205e-02,9.8017647216e-02,8.8791014541e-02,4.2886112888e-02,4.4844276430e-01,4.7627489661e+00
1.6500000000e+01,2.1841542902e-01,6.9714361258e-02,3.4155548584e-02,1.0146878296e-01,8.6548057468e-02,4.5201726474e-02,4.4449609424e-01,4.7891570457e+00
1.7000000000e+01,2.1730758275e-01,7.2013370162e-02,3.3595979848e-02,1.0500176167e-01,8.3819487106e-02,4.7245983700e-02,4.4101583476e-01,4.8096479663e+00
1.7500000000e+01,2.1512876302e-01,7.3830600842e-02,3.3341703277e-02,1.0878395100e-01,8.0756376104e-02,4.9512747408e-02,4.3864585835e-01,4.8297215762e+00
1.8000000000e+01,2.1321537701e-01,7.6477563800e-02,3.2943568039e-02,1.1322729560e-01,7.8206560388e-02,5.1865062964e-02,4.3406457220e-01,4.8551006349e+00
1.8500000000e+01,2.1005643236e-01,7.8672775168e-02,3.2161725427e-02,1.1710041269e-01,7.6584430688e-02,5.4281660308e-02,4.3114256335e-01,4.8744659750e+00
1.9000000000e+01,2.0647408872e-01,8.0641679746e-02,3.1884017519e-02,1.2110666549e-01,7.4236833523e-02,5.6855981342e-02,4.2880073367e-01,4.8931540870e+00
1.9500000000e+01,2.0443023036e-01,8.2298550913e-02,3.1367109825e-02,1.2481242842e-01,7.1712858173e-02,5.8780556756e-02,4.2659826555e-01,4.9026690677e+00
2.0000000000e+01,2.0253951067e-01,8.4263357290e-02,3.0410611540e-02,1.2972705737e-01,6.8791327039e-02,6.1343809818e-02,4.2292432628e-01,4.9134300204e+00
2.0500000000e+01,1.9820686894e-01,8.6692259860e-02,2.9782529221e-02,1.3388157083e-01,6.6544786304e-02,6.3550020754e-02,4.2134196409e-01,4.9227698846e+00
2.1000000000e+01,1.9642142500e-01,8.8050092492e-02,2.9045501182e-02,1.3629402474e-01,6.3558399459e-02,6.6253651510e-02,4.2037690562e-01,4.9221000759e+00
2.1500000000e+01,1.9490608998e-01,8.9855185343e-02,2.8653798590e-02,1.4029081530e-01,6.0469025780e-02,6.8954784939e-02,4.1687030006e-01,4.9305343173e+00
2.2000000000e+01,1.9251387748e-01,9.2078116054e-02,2.8066076537e-02,1.4453873751e-01,5.7540391936e-02,7.0805079216e-02,4.1445772127e-01,4.9309269700e+00
2.2500000000e+01,1.9230687750e-01,9.4727160631e-02,2.7345748170e-02,1.4782494915e-01,5.4908253559e-02,7.3073593858e-02,4.0981341714e-01,4.9380423381e+00
2.3000000000e+01,1.9050158944e-01,9.7904911427e-02,2.6927167339e-02,1.5121875435e-01,5.2013639163e-02,7.5911469891e-02,4.0552246839e-01,4.9459401757e+00
2.3500000000e+01,1.8813617450e-01,1.0026938841e-01,2.6446166624e-02,1.5460382191e-01,4.9538946675e-02,7.7918309498e-02,4.0308719239e-01,4.9470468494e+00
2.4000000000e+01,1.8528814622e-01,1.0201541123e-01,2.6089544291e-02,1.5943972551e-01,4.7462530955e-02,8.0782507938e-02,3.9892213385e-01,4.9542492842e+00
2.4500000000e+01,1.8333025418e-01,1.0399566538e-01,2.5400796232e-02,1.6429504050e-01,4.5295339402e-02,8.3359626007e-02,3.9432327830e-01,4.9562092337e+00
2.5000000000e+01,1.7978178017e-01,1.0665799704e-01,2.4860991761e-02,1.6824424544e-01,4.2456582390e-02,8.5950678954e-02,3.9204772425e-01,4.9514206342e+00
2.5500000000e+01,1.7786212159e-01,1.0919464104e-01,2.4352642229e-02,1.7083673573e-01,4.0062076166e-02,8.9096043399e-02,3.8859573985e-01,4.9493991765e+00
2.6000000000e+01,1.7422910254e-01,1.1222105328e-01,2.3966457730e-02,1.7554785137e-01,3.7628567783e-02,9.2131926350e-02,3.8427504094e-01,4.9486668563e+00
2.6500000000e+01,1.7184797631e-01,1.1386209296e-01,2.3807317959e-02,1.7854483840e-01,3.5247335400e-02,9.5024388479e-02,3.8166605049e-01,4.9440717191e+00
2.7000000000e+01,1.6988484996e-01,1.1535707290e-01,2.3752672332e-02,1.8097135640e-01,3.3205527428e-02,9.7778260970e-02,3.7905026001e-01,4.9403250588e+00
2.7500000000e+01,1.6695918840e-01,1.1710653869e-01,2.3379397245e-02,1.8447240006e-01,3.1283835006e-02,1.0061337386e-01,3.7618526673e-01,4.9335470118e+00
2.8000000000e+01,1.6292222408e-01,1.1955551179e-01,2.2985845703e-02,1.8938357943e-01,2.9254650317e-02,1.0338428595e-01,3.7251390273e-01,4.9263340345e+00
2.8500000000e+01,1.6007010173e-01,1.2221062260e-01,2.2555896941e-02,1.9361707646e-01,2.7401396319e-02,1.0741770337e-01,3.6672720258e-01,4.9231964674e+00
2.9000000000e+01,1.5719626767e-01,1.2460360294e-01,2.2108553222e-02,1.9887374139e-01,2.5561276683e-02,1.0983987520e-01,3.6181668289e-01,4.9139351558e+00
2.9500000000e+01,1.5465777051e-01,1.2815581277e-01,2.1949902917e-02,2.0217743737e-01,2.3593027306e-02,1.1191026352e-01,3.5755578562e-01,4.9057170252e+00
3.0000000000e+01,1.5197642520e-01,1.3054451262e-01,2.1614977835e-02,2.0713631581e-01,2.1774395786e-02,1.1480474861e-01,3.5214862414e-01,4.8938217085e+00
3.0500000000e+01,1.4806335130e-01,1.3207682275e-01,2.1519608300e-02,2.1147418466e-01,1.9990443999e-02,1.1716850653e-01,3.4970708246e-01,4.8770620637e+00
3.1000000000e+01,1.4486332929e-01,1.3493524163e-01,2.1376850362e-02,2.1462698918e-01,1.8270898614e-02,1.2030694923e-01,3.4561974169e-01,4.8649065874e+00
3.1500000000e+01,1.4079619886e-01,1.3664068702e-01,2.1366388927e-02,2.1669874955e-01,1.6840793894e-02,1.2385124759e-01,3.4380593416e-01,4.8490072704e+00
3.2000000000e+01,1.3791498933e-01,1.3829875473e-01,2.1283774843e-02,2.1987968765e-01,1.5168249593e-02,1.2688733040e-01,3.4056721345e-01,4.8298526854e+00
3.2500000000e+01,1.3433648627e-01,1.4051604783e-01,2.1311932444e-02,2.2204606199e-01,1.3708514061e-02,1.3015081160e-01,3.3793014581e-01,4.8140214509e+00
3.3000000000e+01,1.3089396180e-01,1.4256863933e-01,2.1448655887e-02,2.2400659946e-01,1.2374611206e-02,1.3299852390e-01,3.3570900842e-01,4.7981055315e+00
3.3500000000e+01,1.2788089711e-01,1.4401006391e-01,2.1593905903e-02,2.2691724928e-01,1.1113133484e-02,1.3618496197e-01,3.3229978836e-01,4.7825854321e+00
3.4000000000e+01,1.2518771709e-01,1.4641442754e-01,2.1985032804e-02,2.2972316149e-01,9.8667001626e-03,1.3926054317e-01,3.2756241774e-01,4.7701455272e+00
3.4500000000e+01,1.2176729919e-01,1.4857841861e-01,2.1992452166e-02,2.3442427376e-01,8.7848266488e-03,1.4207402758e-01,3.2237870204e-01,4.7534184091e+00
3.5000000000e+01,1.1795798471e-01,1.4936471143e-01,2.2192641415e-02,2.3940254079e-01,7.7128661659e-03,1.4475051310e-01,3.1861874240e-01,4.7312274431e+00
3.5500000000e+01,1.1451375304e-01,1.5058923089e-01,2.2606144863e-02,2.4421774445e-01,6.8007743848e-03,1.4588161918e-01,3.1539073320e-01,4.7116233160e+00
3.6000000000e+01,1.1202293964e-01,1.5092455622e-01,2.2957861118e-02,2.4762955780e-01,6.0025722720e-03,1.4824329440e-01,3.1221921854e-01,4.6939415944e+00
3.6500000000e+01,1.0905886242e-01,1.5274011212e-01,2.3337572401e-02,2.5149453539e-01,5.2382209649e-03,1.5062335856e-01,3.0750733815e-01,4.6769689056e+00
3.7000000000e+01,1.0539615800e-01,1.5571634898e-01,2.3894620128e-02,2.5408290156e-01,4.5606879936e-03,1.5351311588e-01,3.0283616746e-01,4.6615607735e+00
3.7500000000e+01,1.0193429095e-01,1.5717908787e-01,2.4441536195e-02,2.5884853875e-01,4.0147134358e-03,1.5601736157e-01,2.9756447124e-01,4.6473818264e+00
3.8000000000e+01,9.9738451564e-02,1.5840330764e-01,2.5125272924e-02,2.6238856933e-01,3.5385168428e-03,1.5940620259e-01,2.9139967911e-01,4.6400444480e+00
3.8500000000e+01,9.7729060382e-02,1.6153508776e-01,2.5644102870e-02,2.6327059507e-01,3.1986804318e-03,1.6237390098e-01,2.8624857250e-01,4.6369269053e+00
3.9000000000e+01,9.4782634059e-02,1.6412064083e-01,2.6455150431e-02,2.6540906305e-01,2.9587814256e-03,1.6507977372e-01,2.8119395648e-01,4.6332264645e+00
3.9500000000e+01,9.1786314399e-02,1.6533642130e-01,2.7278928328e-02,2.7054225756e-01,2.8450438477e-03,1.6762446974e-01,2.7458656484e-01,4.6307899984e+00
4.0000000000e+01,8.8884530857e-02,1.6732045010e-01,2.8127023861e-02,2.7331164273e-01,2.8335032044e-03,1.7176134355e-01,2.6776150569e-01,4.6346025704e+00
4.0500000000e+01,8.5530688818e-02,1.6803462076e-01,2.8862660092e-02,2.7744175291e-01,2.9320928606e-03,1.7452350885e-01,2.6267467571e-01,4.6388040651e+00
4.1000000000e+01,8.2433183335e-02,1.6979924893e-01,3.0011774111e-02,2.8011597500e-01,3.1170794346e-03,1.7811144479e-01,2.5641129440e-01,4.6517566808e+00
4.1500000000e+01,8.0371865915e-02,1.7063086296e-01,3.0816332534e-02,2.8204043890e-01,3.4406245093e-03,1.8173134499e-01,2.5096853020e-01,4.6678545698e+00
4.2000000000e+01,7.8677483463e-02,1.7127969003e-01,3.2041435683e-02,2.8479720258e-01,3.8480873455e-03,1.8366370794e-01,2.4569239296e-01,4.6898455424e+00
4.2500000000e+01,7.5980365743e-02,1.7368875106e-01,3.3237574847e-02,2.9027344412e-01,4.3940720439e-03,1.8391987652e-01,2.3850591567e-01,4.7084871514e+00
