time_days,temperature_k,humidity,wind_speed_m_s,dust_thickness,pce_with_environment,etr_with_environment
2.496841e+02,2.838459e+02,3.136158e-01,4.455769e+00,7.087143e-01,1.627489e-01,8.616119e-01
2.506868e+02,2.837778e+02,3.148955e-01,3.665674e+00,7.307588e-01,1.625243e-01,8.604228e-01
2.516896e+02,2.837124e+02,3.162304e-01,4.569790e+00,7.403916e-01,1.624263e-01,8.599038e-01
2.526923e+02,2.836498e+02,3.176200e-01,4.488888e+00,7.571489e-01,1.622556e-01,8.590002e-01
2.536951e+02,2.835900e+02,3.190640e-01,3.057073e+00,7.843934e-01,1.619780e-01,8.575305e-01
2.546978e+02,2.835330e+02,3.205619e-01,4.132713e+00,7.920877e-01,1.618997e-01,8.571163e-01
2.557005e+02,2.834788e+02,3.221132e-01,4.967267e+00,8.013936e-01,1.618051e-01,8.566152e-01
2.567033e+02,2.834275e+02,3.237176e-01,4.452377e+00,8.214375e-01,1.616009e-01,8.555343e-01
2.577060e+02,2.833790e+02,3.253744e-01,3.668754e+00,8.438677e-01,1.613724e-01,8.543247e-01
2.587088e+02,2.833333e+02,3.270833e-01,4.945512e+00,8.488643e-01,1.613218e-01,8.540563e-01
2.597115e+02,2.832906e+02,3.288437e-01,4.812501e+00,8.656545e-01,1.611508e-01,8.531513e-01
2.607143e+02,2.832507e+02,3.306552e-01,4.595175e+00,8.831694e-01,1.609725e-01,8.522071e-01
2.617170e+02,2.832138e+02,3.325170e-01,3.204384e+00,9.113254e-01,1.606856e-01,8.506885e-01
2.627198e+02,2.831797e+02,3.344288e-01,3.849140e+00,9.210914e-01,1.605863e-01,8.501628e-01
2.637225e+02,2.831486e+02,3.363899e-01,4.983074e+00,9.260908e-01,1.605356e-01,8.498945e-01
2.647253e+02,2.831204e+02,3.383998e-01,4.425780e+00,9.466754e-01,1.603260e-01,8.487848e-01
2.657280e+02,2.830952e+02,3.404578e-01,4.164235e+00,9.645422e-01,1.601441e-01,8.478218e-01
2.667308e+02,2.830729e+02,3.425633e-01,3.124779e+00,9.901067e-01,1.598837e-01,8.464433e-01
2.677335e+02,2.830536e+02,3.447158e-01,4.456624e+00,9.922277e-01,1.598624e-01,8.463306e-01
2.687363e+02,2.830372e+02,3.469145e-01,4.063045e+00,1.011360e+00,1.596677e-01,8.452994e-01
2.697390e+02,2.830238e+02,3.491588e-01,3.476018e+00,1.032562e+00,1.594518e-01,8.441565e-01
2.707418e+02,2.830134e+02,3.514481e-01,3.896605e+00,1.043351e+00,1.593421e-01,8.435759e-01
2.717445e+02,2.830060e+02,3.537816e-01,4.256992e+00,1.054605e+00,1.592277e-01,8.429702e-01
2.727473e+02,2.830015e+02,3.561587e-01,3.713323e+00,1.075384e+00,1.590162e-01,8.418503e-01
2.737500e+02,2.830000e+02,3.585786e-01,3.399292e+00,1.093783e+00,1.588289e-01,8.408588e-01
2.747527e+02,2.830015e+02,3.610407e-01,3.001185e+00,1.113162e+00,1.586316e-01,8.398145e-01
2.757555e+02,2.830060e+02,3.635442e-01,4.208029e+00,1.114585e+00,1.586175e-01,8.397398e-01
2.767582e+02,2.830134e+02,3.660884e-01,3.903455e+00,1.132748e+00,1.584327e-01,8.387612e-01
2.777610e+02,2.830238e+02,3.686724e-01,3.783278e+00,1.148831e+00,1.582691e-01,8.378950e-01
2.787637e+02,2.830372e+02,3.712956e-01,3.222143e+00,1.170040e+00,1.580532e-01,8.367520e-01
2.797665e+02,2.830536e+02,3.739571e-01,3.986731e+00,1.175702e+00,1.579958e-01,8.364485e-01
2.807692e+02,2.830729e+02,3.766562e-01,3.499218e+00,1.196034e+00,1.577889e-01,8.353529e-01
2.817720e+02,2.830952e+02,3.793921e-01,3.067325e+00,1.215802e+00,1.575877e-01,8.342878e-01
2.827747e+02,2.831204e+02,3.821638e-01,3.390445e+00,1.226366e+00,1.574804e-01,8.337197e-01
2.837775e+02,2.831486e+02,3.849707e-01,3.672410e+00,1.237300e+00,1.573693e-01,8.331316e-01
2.847802e+02,2.831797e+02,3.878119e-01,3.524621e+00,1.253481e+00,1.572047e-01,8.322603e-01
2.857830e+02,2.832138e+02,3.906864e-01,4.410549e+00,1.256592e+00,1.571734e-01,8.320947e-01
2.867857e+02,2.832507e+02,3.935936e-01,3.533581e+00,1.281895e+00,1.569158e-01,8.307308e-01
2.877885e+02,2.832906e+02,3.965324e-01,3.763459e+00,1.293097e+00,1.568020e-01,8.301284e-01
2.887912e+02,2.833333e+02,3.995021e-01,3.943624e+00,1.304833e+00,1.566828e-01,8.294971e-01
2.897940e+02,2.833790e+02,4.025017e-01,4.000948e+00,1.318085e+00,1.565481e-01,8.287840e-01
2.907967e+02,2.834275e+02,4.055304e-01,3.015496e+00,1.345220e+00,1.562718e-01,8.273214e-01
2.917995e+02,2.834788e+02,4.085872e-01,4.739880e+00,1.336007e+00,1.563663e-01,8.278213e-01
2.928022e+02,2.835330e+02,4.116713e-01,3.043918e+00,1.372823e+00,1.559912e-01,8.258359e-01
2.938049e+02,2.835900e+02,4.147817e-01,4.528573e+00,1.366296e+00,1.560583e-01,8.261909e-01
2.948077e+02,2.836498e+02,4.179174e-01,4.061447e+00,1.386407e+00,1.558537e-01,8.251076e-01
2.958104e+02,2.837124e+02,4.210777e-01,3.312591e+00,1.410589e+00,1.556075e-01,8.238044e-01
2.968132e+02,2.837778e+02,4.242614e-01,4.327258e+00,1.409916e+00,1.556149e-01,8.238433e-01
2.978159e+02,2.838459e+02,4.274677e-01,3.098627e+00,1.441026e+00,1.552980e-01,8.221661e-01
2.988187e+02,2.839168e+02,4.306956e-01,4.312830e+00,1.437096e+00,1.553386e-01,8.223809e-01
2.998214e+02,2.839903e+02,4.339442e-01,4.792923e+00,1.443556e+00,1.552732e-01,8.220348e-01
3.008242e+02,2.840665e+02,4.372124e-01,3.163145e+00,1.480784e+00,1.548940e-01,8.200272e-01
3.018269e+02,2.841454e+02,4.404994e-01,3.274906e+00,1.492569e+00,1.547743e-01,8.193935e-01
3.028297e+02,2.842270e+02,4.438041e-01,3.744061e+00,4.496717e-01,1.654123e-01,8.757123e-01
3.038324e+02,2.843111e+02,4.471255e-01,4.946821e+00,4.615532e-01,1.652917e-01,8.750736e-01
3.048352e+02,2.843979e+02,4.504627e-01,4.766825e+00,4.796042e-01,1.651080e-01,8.741010e-01
3.058379e+02,2.844872e+02,4.538146e-01,4.761944e+00,4.967790e-01,1.649322e-01,8.731706e-01
3.068407e+02,2.845790e+02,4.571803e-01,4.542387e+00,5.149913e-01,1.647459e-01,8.721842e-01
3.078434e+02,2.846733e+02,4.605588e-01,3.290980e+00,5.387430e-01,1.645031e-01,8.708987e-01
3.088462e+02,2.847702e+02,4.639490e-01,4.132528e+00,5.512817e-01,1.643746e-01,8.702187e-01
3.098489e+02,2.848694e+02,4.673499e-01,4.816901e+00,5.643911e-01,1.642404e-01,8.695078e-01
3.108516e+02,2.849711e+02,4.707606e-01,3.822237e+00,1.761008e-01,1.682003e-01,8.904721e-01
3.118544e+02,2.850752e+02,4.741800e-01,4.618101e+00,1.931034e-01,1.680263e-01,8.895509e-01
3.128571e+02,2.851817e+02,4.776071e-01,4.906665e+00,2.108192e-01,1.678450e-01,8.885912e-01
3.138599e+02,2.852905e+02,4.810409e-01,3.324969e+00,2.326694e-01,1.676216e-01,8.874083e-01
3.148626e+02,2.854015e+02,4.844803e-01,3.916862e+00,2.496029e-01,1.674483e-01,8.864909e-01
3.158654e+02,2.855149e+02,4.879243e-01,4.781738e+00,2.655298e-01,1.672853e-01,8.856278e-01
3.168681e+02,2.856305e+02,4.913719e-01,3.807115e+00,2.863108e-01,1.670727e-01,8.845026e-01
3.178709e+02,2.857482e+02,4.948221e-01,4.838506e+00,3.012948e-01,1.669193e-01,8.836905e-01
3.188736e+02,2.858682e+02,4.982739e-01,4.602045e+00,3.199005e-01,1.667290e-01,8.826828e-01
3.198764e+02,2.859902e+02,5.017261e-01,4.455412e+00,3.382169e-01,1.665416e-01,8.816907e-01
3.208791e+02,2.861144e+02,5.051779e-01,4.420403e+00,3.561172e-01,1.663584e-01,8.807211e-01
3.218819e+02,2.862406e+02,5.086281e-01,4.310497e+00,3.742390e-01,1.661730e-01,8.797395e-01
3.228846e+02,2.863688e+02,5.120757e-01,4.351857e+00,3.917362e-01,1.659940e-01,8.787917e-01
3.238874e+02,2.864990e+02,5.155197e-01,3.548895e+00,4.126174e-01,1.657804e-01,8.776612e-01
3.248901e+02,2.866311e+02,5.189591e-01,4.844861e+00,4.247294e-01,1.656563e-01,8.770041e-01
3.258929e+02,2.867651e+02,5.223929e-01,4.358717e+00,4.442390e-01,1.654568e-01,8.759477e-01
3.268956e+02,2.869010e+02,5.258200e-01,3.930184e+00,1.390774e-01,1.685686e-01,8.924221e-01
3.278984e+02,2.870387e+02,5.292394e-01,3.059151e+00,1.591304e-01,1.683635e-01,8.913363e-01
3.289011e+02,2.871781e+02,5.326501e-01,4.430054e+00,1.754692e-01,1.681963e-01,8.904511e-01
3.299038e+02,2.873194e+02,5.360510e-01,3.531597e+00,1.956506e-01,1.679899e-01,8.893583e-01
3.309066e+02,2.874623e+02,5.394412e-01,4.018590e+00,2.131336e-01,1.678110e-01,8.884113e-01
3.319093e+02,2.876068e+02,5.428197e-01,3.883988e+00,2.318051e-01,1.676200e-01,8.874002e-01
3.329121e+02,2.877530e+02,5.461854e-01,4.265081e+00,2.491646e-01,1.674424e-01,8.864598e-01
3.339148e+02,2.879007e+02,5.495373e-01,3.056468e+00,2.705835e-01,1.672234e-01,8.853004e-01
3.349176e+02,2.880499e+02,5.528745e-01,3.109695e+00,8.662360e-02,1.690990e-01,8.952302e-01
3.359203e+02,2.882006e+02,5.561959e-01,4.729553e+00,1.039669e-01,1.689216e-01,8.942908e-01
3.369231e+02,2.883528e+02,5.595006e-01,3.778404e+00,1.237991e-01,1.687188e-01,8.932170e-01
3.379258e+02,2.885063e+02,5.627876e-01,4.072942e+00,1.421430e-01,1.685311e-01,8.922236e-01
3.389286e+02,2.886612e+02,5.660558e-01,3.232365e+00,1.621334e-01,1.683267e-01,8.911414e-01
3.399313e+02,2.888173e+02,5.693044e-01,4.378327e+00,1.787881e-01,1.681563e-01,8.902392e-01
3.409341e+02,2.889747e+02,5.725323e-01,4.120431e+00,1.977254e-01,1.679626e-01,8.892139e-01
3.419368e+02,2.891333e+02,5.757386e-01,3.998315e+00,2.163913e-01,1.677717e-01,8.882032e-01
3.429396e+02,2.892931e+02,5.789223e-01,3.850124e+00,2.350899e-01,1.675805e-01,8.871907e-01
3.439423e+02,2.894540e+02,5.820826e-01,4.556981e+00,2.516094e-01,1.674115e-01,8.862960e-01
3.449451e+02,2.896159e+02,5.852183e-01,4.001348e+00,2.712148e-01,1.672110e-01,8.852347e-01
3.459478e+02,2.897788e+02,5.883287e-01,3.051307e+00,2.921074e-01,1.669974e-01,8.841039e-01
3.469505e+02,2.899427e+02,5.914128e-01,4.077846e+00,3.071685e-01,1.668433e-01,8.832880e-01
3.479533e+02,2.901075e+02,5.944696e-01,3.725520e+00,3.262883e-01,1.666478e-01,8.822530e-01
3.489560e+02,2.902731e+02,5.974983e-01,4.815620e+00,3.405194e-01,1.665021e-01,8.814819e-01
3.499588e+02,2.904396e+02,6.004979e-01,4.781917e+00,1.075013e-01,1.688781e-01,8.940604e-01
3.509615e+02,2.906068e+02,6.034676e-01,3.217728e+00,1.281260e-01,1.686672e-01,8.929441e-01
3.519643e+02,2.907748e+02,6.064064e-01,4.176166e+00,1.455782e-01,1.684887e-01,8.919992e-01
3.529670e+02,2.909434e+02,6.093136e-01,3.293014e+00,1.656342e-01,1.682837e-01,8.909138e-01
3.539698e+02,2.911126e+02,6.121881e-01,3.177662e+00,1.845365e-01,1.680905e-01,8.898907e-01
3.549725e+02,2.912824e+02,6.150293e-01,4.804395e+00,1.998945e-01,1.679334e-01,8.890590e-01
3.559753e+02,2.914527e+02,6.178362e-01,3.882267e+00,6.605333e-02,1.692978e-01,8.962827e-01
3.569780e+02,2.916235e+02,6.206079e-01,3.310928e+00,8.551473e-02,1.690989e-01,8.952294e-01
3.579808e+02,2.917946e+02,6.233438e-01,3.126026e+00,1.047148e-01,1.689026e-01,8.941904e-01
3.589835e+02,2.919662e+02,6.260429e-01,4.382555e+00,1.221360e-01,1.687245e-01,8.932474e-01
3.599863e+02,2.921380e+02,6.287044e-01,3.881097e+00,1.414977e-01,1.685266e-01,8.921997e-01
3.609890e+02,2.923101e+02,6.313276e-01,3.851908e+00,1.602171e-01,1.683353e-01,8.911867e-01
3.619918e+02,2.924824e+02,6.339116e-01,3.311593e+00,1.797893e-01,1.681352e-01,8.901276e-01
3.629945e+02,2.926548e+02,6.364558e-01,3.331770e+00,1.983786e-01,1.679452e-01,8.891217e-01
3.639973e+02,2.928274e+02,6.389593e-01,3.797772e+00,6.477636e-02,1.693073e-01,8.963327e-01
3.650000e+02,2.930000e+02,6.414214e-01,3.053554e+00,8.439771e-02,1.691068e-01,8.952711e-01
