time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences,pop_site1_broadband,coherence_broadband
8.1500000000e+02,2.9233418947e-03,6.6912790176e-03,5.2453305063e-01,3.7684565007e-01,4.1601936958e-02,1.5913337230e-03,4.5813407700e-02,2.7321989367e+00,1.0290287653e-01,5.5266505193e+00
8.1600000000e+02,7.4583282525e-03,1.3368706138e-02,9.0954374759e-01,4.5667457652e-02,7.4212360969e-03,2.5206382666e-03,1.4019886000e-02,1.6378384560e+00,1.1993372474e-02,4.5932630168e+00
8.1700000000e+02,1.3570274174e-04,3.2821379210e-03,3.3421102405e-01,5.4090795172e-01,5.8781589792e-02,1.1678168031e-03,6.1513776970e-02,2.6372425233e+00,4.4243772097e-02,4.2809839964e+00
8.1800000000e+02,8.0072808440e-03,1.3580482058e-02,9.0847507104e-01,4.6056665253e-02,7.3033672472e-03,2.4889923049e-03,1.4088141253e-02,1.6497637932e+00,1.3288661335e-01,5.2653105158e+00
8.1900000000e+02,2.3199185629e-03,6.6233174686e-03,5.2559185595e-01,3.7628028502e-01,4.1851048442e-02,1.6367174787e-03,4.5696857069e-02,2.7123394349e+00,1.4688780452e-01,5.4087862239e+00
8.2000000000e+02,4.0072617872e-03,8.0523356874e-03,5.8964466652e-01,3.2039433781e-01,3.5768518693e-02,1.7387886273e-03,4.0394090874e-02,2.6816480500e+00,2.8798267777e-01,5.3182988179e+00
8.2100000000e+02,7.1142660348e-03,1.2800567840e-02,8.6525764489e-01,8.3413467284e-02,1.1369540128e-02,2.4129221916e-03,1.7631591632e-02,1.9071116708e+00,2.3829395230e-01,5.2105245867e+00
8.2200000000e+02,2.8790292068e-04,3.5689051539e-03,3.4116166458e-01,5.3466783646e-01,5.8228588146e-02,1.1899986525e-03,6.0895104094e-02,2.6656166386e+00,1.5198625959e-01,5.4873618357e+00
8.2300000000e+02,8.7472529402e-03,1.4378059668e-02,9.3933557277e-01,1.9002636343e-02,4.4923076233e-03,2.5511024230e-03,1.1493068237e-02,1.3876969765e+00,1.1209728915e-01,4.7731289659e+00
8.2400000000e+02,1.6234146788e-03,5.7316207425e-03,4.6529544530e-01,4.2792250817e-01,4.7296961811e-02,1.5002430785e-03,5.0629806227e-02,2.7384413160e+00,1.4815227435e-02,3.3932351257e+00
