time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences,pop_site1_broadband,coherence_broadband
1.7600000000e+02,3.0574861219e-01,6.1551584571e-01,2.1317709998e-02,1.2210512023e-02,3.5706871733e-02,7.3949133818e-03,2.1055349659e-03,2.6666238253e+00,3.0574861219e-01,2.6666238253e+00
1.7650000000e+02,9.1705440095e-01,4.7779739133e-02,1.8174644338e-02,8.9063579515e-03,2.4212168231e-03,5.2958652245e-03,3.6777558310e-04,1.3918424168e+00,9.1705440095e-01,1.3918424168e+00
1.7700000000e+02,4.7373041733e-01,4.8988683561e-01,2.1971997261e-03,3.7886262108e-03,2.2811121773e-02,5.3318509904e-03,2.2539483549e-03,2.1263715737e+00,4.7373041733e-01,2.1263715737e+00
1.7750000000e+02,7.0388070912e-01,2.3988232403e-01,1.4908610441e-02,9.8194564945e-03,1.9559047692e-02,8.8883811436e-03,3.0614710804e-03,2.3834300673e+00,7.0388070912e-01,2.3834300673e+00
1.7800000000e+02,6.9610794483e-01,2.4691427871e-01,1.2291318134e-02,1.5883013025e-02,2.0589196622e-02,7.7815060912e-03,4.3274259032e-04,2.3147090725e+00,6.9610794483e-01,2.3147090725e+00
1.7850000000e+02,4.3498020135e-01,4.8096896789e-01,4.4193569341e-02,8.7086280118e-03,1.9052630009e-02,1.0236439638e-02,1.8595637637e-03,2.7594164403e+00,4.3498020135e-01,2.7594164403e+00
1.7900000000e+02,8.9339118626e-01,5.4720048408e-02,6.8011455200e-03,1.4278865876e-02,2.7547787356e-03,2.8037638353e-02,1.6336851315e-05,1.5761934332e+00,8.9339118626e-01,1.5761934332e+00
1.7950000000e+02,3.2832127837e-01,6.0495876041e-01,1.6763935257e-02,1.1527264504e-02,2.8396154785e-02,2.7105781379e-03,7.3220285363e-03,2.5863594296e+00,3.2832127837e-01,2.5863594296e+00
1.8000000000e+02,9.7573698617e-01,1.0746868136e-02,9.0755926087e-04,6.8974299601e-03,4.4162555707e-03,2.2000980996e-04,1.0748910887e-03,7.3899808734e-01,9.7573698617e-01,7.3899808734e-01
1.8050000000e+02,3.8124870328e-01,5.3933183986e-01,4.2640523109e-02,4.0397143310e-03,2.9606220266e-02,8.2200831731e-04,2.3109908420e-03,2.4995490175e+00,3.8124870328e-01,2.4995490175e+00
1.8100000000e+02,7.7917034354e-01,1.3725955915e-01,1.7496580609e-02,1.7565737433e-02,2.7346404399e-02,1.7336922017e-02,3.8244528506e-03,2.5226847681e+00,7.7917034354e-01,2.5226847681e+00
1.8150000000e+02,5.7628635774e-01,3.5025650691e-01,2.4243908559e-02,2.1706595753e-02,1.2757531491e-02,1.1148043435e-02,3.6010561068e-03,2.7347049558e+00,5.7628635774e-01,2.7347049558e+00
1.8200000000e+02,5.6224952709e-01,4.0526821348e-01,1.1180270418e-02,1.0326815067e-04,5.8705826766e-03,6.7950688302e-03,8.5330693482e-03,2.0756925070e+00,5.6224952709e-01,2.0756925070e+00
1.8250000000e+02,8.5207294307e-01,1.0766766251e-01,1.4230999661e-02,1.2127442484e-03,8.0247712947e-03,1.6751653080e-02,3.9226139177e-05,1.6588434973e+00,8.5207294307e-01,1.6588434973e+00
1.8300000000e+02,3.5450528724e-01,5.6933769442e-01,1.6864424579e-02,8.2286084971e-03,4.1244868285e-02,1.6605578516e-04,9.6530611910e-03,2.5522732130e+00,3.5450528724e-01,2.5522732130e+00
1.8350000000e+02,9.3795239204e-01,1.9984452205e-03,2.5421859554e-02,2.1671264645e-02,1.0769497659e-02,1.5290077533e-03,6.5753313130e-04,1.2152110099e+00,9.3795239204e-01,1.2152110099e+00
1.8400000000e+02,3.2592271307e-01,5.9714129049e-01,2.6306092001e-02,4.3004761169e-03,3.7707389141e-02,9.0810722884e-04,7.7139319565e-03,2.5478090053e+00,3.2592271307e-01,2.5478090053e+00
1.8450000000e+02,8.8710323222e-01,7.3967947219e-02,4.4482357888e-03,1.6231423937e-03,7.2314508665e-03,2.0802523705e-02,4.8234678097e-03,1.6228946942e+00,8.8710323222e-01,1.6228946942e+00
1.8500000000e+02,5.0417693299e-01,4.6215559942e-01,5.3632681291e-03,2.0070680143e-03,1.2517726400e-02,1.0052691485e-02,3.7267135681e-03,2.1723231492e+00,5.0417693299e-01,2.1723231492e+00
1.8550000000e+02,6.4335692371e-01,3.0421444754e-01,2.1036749716e-02,9.8877405800e-03,7.9061612159e-03,4.7748317667e-03,8.8231454765e-03,2.4227875095e+00,6.4335692371e-01,2.4227875095e+00
1.8600000000e+02,7.2589694761e-01,1.9341539901e-01,2.1477218552e-02,1.6245663016e-02,3.1623371578e-02,1.1138363481e-02,2.0303674976e-04,2.4723070665e+00,7.2589694761e-01,2.4723070665e+00
1.8650000000e+02,4.1755670300e-01,4.9932777284e-01,2.4386479236e-02,4.9324073456e-03,4.6206184447e-02,9.8204219041e-04,6.6084109398e-03,2.6358721032e+00,4.1755670300e-01,2.6358721032e+00
1.8700000000e+02,9.5027239878e-01,3.2650446819e-02,8.5059411157e-03,3.7083226061e-03,2.1716133396e-04,4.2498867673e-03,3.9584257540e-04,9.8376100627e-01,9.5027239878e-01,9.8376100627e-01
1.8750000000e+02,3.2507153951e-01,6.3308325851e-01,1.3345065098e-02,3.0405645079e-03,1.5023962992e-02,3.5152408557e-03,6.9203685231e-03,2.2455045715e+00,3.2507153951e-01,2.2455045715e+00
1.8800000000e+02,9.1526581974e-01,2.2824970806e-02,8.4476908029e-03,2.0339035050e-02,2.8144144724e-03,2.7053068120e-02,3.2550010040e-03,1.6143098662e+00,9.1526581974e-01,1.6143098662e+00
1.8850000000e+02,3.9307927867e-01,5.0796851256e-01,3.4355259194e-02,8.8276848882e-03,4.4125939676e-02,1.0714709909e-02,9.2861509393e-04,2.8535014871e+00,3.9307927867e-01,2.8535014871e+00
1.8900000000e+02,7.5588893544e-01,1.9023261335e-01,3.1563211302e-02,1.0154383798e-02,7.6210072491e-03,1.9225849215e-03,2.6172639422e-03,2.1198495698e+00,7.5588893544e-01,2.1198495698e+00
1.8950000000e+02,6.5563790032e-01,3.0527864661e-01,7.3898841973e-03,1.3581709225e-02,1.2807202155e-02,4.7820033435e-03,5.2265414906e-04,2.1326258974e+00,6.5563790032e-01,2.1326258974e+00
1.9000000000e+02,5.1870155552e-01,4.1712132794e-01,1.1280910153e-02,1.0923211905e-02,3.0215263068e-02,6.7187681528e-03,5.0389632609e-03,2.6235544518e+00,5.1870155552e-01,2.6235544518e+00
1.9050000000e+02,8.7874715463e-01,7.6656182925e-02,1.5721102042e-02,5.1143891180e-03,9.6119706173e-03,1.3602686502e-02,5.4651416227e-04,1.7199639056e+00,8.7874715463e-01,1.7199639056e+00
1.9100000000e+02,3.1768509945e-01,6.0542936417e-01,4.0289380048e-02,1.3489452048e-02,1.5046681570e-02,6.9106057036e-03,1.1494170034e-03,2.6035174276e+00,3.1768509945e-01,2.6035174276e+00
1.9150000000e+02,9.3233116429e-01,5.1132421981e-04,1.0466559789e-02,2.3714800470e-02,5.2470164249e-03,2.6557468060e-02,1.1716667485e-03,1.2925542112e+00,9.3233116429e-01,1.2925542112e+00
1.9200000000e+02,3.4694388335e-01,5.7010516535e-01,2.5335082886e-02,1.0175812685e-02,3.7771141389e-02,6.7811715973e-03,2.8877427353e-03,2.7424887671e+00,3.4694388335e-01,2.7424887671e+00
1.9250000000e+02,8.7617879106e-01,1.1582596351e-01,1.1238571181e-03,1.5968567917e-04,3.0161274351e-03,2.7345078698e-04,3.4221244086e-03,1.1097317762e+00,8.7617879106e-01,1.1097317762e+00
1.9300000000e+02,5.5664865596e-01,4.0018735979e-01,1.9050052798e-02,7.9912586112e-03,1.5669880324e-02,3.4402257430e-04,1.0876994431e-04,2.0985322771e+00,5.5664865596e-01,2.0985322771e+00
1.9350000000e+02,5.8760530929e-01,3.2996220109e-01,1.6099998554e-02,1.4384574532e-02,3.1600839403e-02,1.5980965472e-02,4.3661116618e-03,2.8339898567e+00,5.8760530929e-01,2.8339898567e+00
1.9400000000e+02,7.5431931272e-01,1.6544429335e-01,3.0500773457e-02,1.8279306183e-02,1.0719823516e-02,2.0517941482e-02,2.1854929529e-04,2.4101921401e+00,7.5431931272e-01,2.4101921401e+00
1.9450000000e+02,3.8650694469e-01,5.6574195867e-01,1.1571988169e-02,7.4972595694e-03,1.6250017691e-02,4.7590563185e-03,7.6727748878e-03,2.4301661321e+00,3.8650694469e-01,2.4301661321e+00
1.9500000000e+02,9.6495467155e-01,1.0521639780e-02,5.6727596466e-03,1.4687912129e-03,1.5026507093e-03,1.4619409329e-02,1.2600777678e-03,9.4243037116e-01,9.6495467155e-01,9.4243037116e-01
1.9550000000e+02,3.3265532653e-01,6.1031608402e-01,1.1030570604e-02,3.8037972934e-03,3.6188826628e-02,1.3566468538e-03,4.6487480659e-03,2.3121800553e+00,3.3265532653e-01,2.3121800553e+00
1.9600000000e+02,8.9857241309e-01,4.1112033803e-02,2.5244406307e-02,1.5189404867e-02,9.9939666844e-03,5.0983913228e-03,4.7893839232e-03,1.8002676708e+00,8.9857241309e-01,1.8002676708e+00
1.9650000000e+02,4.3435065347e-01,4.8779080315e-01,2.1497365116e-02,1.8007256469e-02,3.3566664310e-02,1.1809231356e-03,3.6063343493e-03,2.6707240884e+00,4.3435065347e-01,2.6707240884e+00
1.9700000000e+02,7.0313725331e-01,2.2723984499e-01,2.7483840830e-02,6.3297015687e-04,1.6376257984e-02,1.8345079519e-02,6.7847532033e-03,2.4297350599e+00,7.0313725331e-01,2.4297350599e+00
1.9750000000e+02,7.0283170882e-01,2.6593179138e-01,1.2613678594e-03,7.2993134442e-03,5.7895662304e-03,1.6581621320e-02,3.0463095195e-04,1.8808293990e+00,7.0283170882e-01,1.8808293990e+00
